GSM864192	GSM864193	GSM864194	GSM864195	GSM864196	GSM864197	GSM864198	GSM864199	GSM864200	GSM864201	GSM864202	GSM864203
Bmp8a	5.91946	5.93578	5.98719	5.76532	5.81321	5.51071	6.00606	5.86677	5.90336	5.81321	5.68413	5.79101
Bmp8b	5.39556	5.6004	5.85431	5.49396	5.27376	5.03352	5.66252	5.41369	5.53461	5.16438	5.43592	5.39382
Bmper	3.97951	4.05288	4.06312	4.30715	4.04148	4.57761	3.8053	4.08908	3.66264	4.17934	4.02741	3.83971
Bmpr1a	9.59256	9.22236	9.13904	9.33742	9.40795	9.7716	9.1319	8.9556	9.23038	9.00223	9.12814	9.55048
Bmpr1b	6.79232	6.36785	6.68042	6.6079	6.71988	6.9442	6.50933	6.2775	6.63222	6.71083	6.49978	6.397
Bmpr2	10.3811	10.0974	10.0451	9.96537	10.0479	10.6421	10.068	9.75342	10.2468	9.97658	10.0728	10.1834
Bms1	10.1815	9.96519	9.99071	10.1529	10.0194	10.1571	9.93945	9.69832	9.7007	9.87068	9.94264	9.864
Bmt2	8.37818	8.35694	8.18613	8.41305	8.30769	8.92794	8.4228	8.39893	8.29855	8.32873	8.45722	8.58767
Bmx	4.27257	4.05488	4.0529	4.18702	4.31605	4.32362	4.18752	4.10649	3.97258	4.43786	4.17769	4.572
Bmyc	6.88609	6.9201	6.59231	6.88773	6.9359	7.60456	6.7805	6.67857	6.8987	6.66246	6.74639	6.66503
Bnc1	3.64673	3.98938	4.1726	3.53698	3.94738	3.66337	3.64312	3.7101	3.8522	3.78899	4.02178	4.00257
Bnc2	8.97925	9.27828	9.08105	9.15278	9.08266	9.12985	9.70112	9.49562	9.44293	9.59877	10.1205	8.5586
Bnip1	7.54794	7.62124	7.42121	7.97573	7.97009	7.5498	7.71495	7.88763	7.82542	8.02752	8.00712	7.6914
Bnip2	9.07813	8.63436	8.753	8.62014	8.75943	9.08587	8.08299	8.2271	8.44331	8.1522	8.15389	8.49198
Bnip3	11.5424	11.9019	11.8149	12.1902	12.1001	12.5814	11.8618	11.8856	11.9568	12.0762	12.0707	12.4229
Bnip3l	11.0766	10.8874	11.0325	11.0137	11.2447	10.8719	11.0903	11.0446	11.2044	10.9294	11.0523	11.2675
Bnip5	6.01022	5.91169	6.01022	5.87505	6.00833	6.01022	6.20626	6.08259	5.98082	5.90559	5.92551	5.6031
Bnipl	4.29538	4.10246	4.66473	4.14696	4.53657	4.09331	4.40057	4.41452	4.29538	4.39451	4.20191	4.18429
Boc	6.58687	6.54053	6.47369	6.39924	6.27543	6.51563	6.32715	5.94537	6.41714	6.40569	6.18911	6.6454
Bod1	10.4565	10.2899	10.3677	10.6177	10.7159	10.2865	10.4281	10.4178	10.9327	10.0344	10.0752	10.4876
Bod1l	6.80892	6.95635	6.58515	6.81223	6.69144	7.00895	6.98837	6.85006	6.97162	6.79056	6.96147	6.95526
Bok	9.34516	9.2511	9.23042	8.93188	9.23482	9.60148	9.25737	9.28568	8.80246	9.22454	9.10845	8.55901
Bola1	8.46915	8.85656	8.58592	9.02485	8.97703	8.74039	9.15855	9.14125	9.01576	8.9872	9.0046	9.0278
Bola2	9.97361	9.70473	9.76922	10.0706	9.99907	10.0119	9.54559	9.76821	10.2381	9.23306	9.33061	9.87536
Bola3	11.0232	11.1282	11.1371	11.4654	11.5664	10.8143	11.2888	11.4967	11.5584	11.4445	11.3982	11.4278
Boll	5.67562	5.69271	5.78399	5.70017	4.98114	5.30608	5.67012	5.65847	5.52325	5.28549	5.63867	5.61225
Bop1	8.56083	8.40946	8.45898	8.53043	8.3832	8.22911	8.62898	8.47923	8.48461	8.5146	8.36531	8.29521
Bora	4.97949	4.56766	4.59766	4.60948	4.47881	5.05589	4.75188	4.67831	4.3889	4.42104	4.37311	3.86582
Borcs5	7.71383	7.63391	7.63391	7.75168	7.85575	7.53105	7.96472	7.87539	7.99968	8.13346	7.96184	7.51533
Borcs6	6.89275	6.41114	6.09499	7.54781	7.66082	7.8639	6.99309	6.20694	6.75483	7.37091	7.61652	7.4319
Borcs7	7.55296	7.54111	7.62175	7.79587	7.8512	7.61164	7.94172	7.87216	7.84578	7.5728	7.79275	7.62339
Borcs8	5.89326	5.8213	5.85705	6.28781	5.8213	5.76231	5.89064	5.8213	5.8101	6.22275	5.90975	5.76337
Bpgm	9.24643	9.09133	9.58322	9.31279	9.29204	9.27854	9.25204	9.24369	9.47685	9.51023	9.54318	9.48982
Bphl	12.2854	12.6288	12.7196	12.6987	12.7671	11.8454	12.9826	12.9167	12.917	12.8926	12.854	12.8903
Bpifa1	3.76298	3.65066	3.71982	3.74173	3.73176	3.64862	3.72029	3.74173	3.92481	4.13809	3.6467	3.85958
Bpifa2	3.72321	3.54454	3.89713	3.47489	3.74853	3.3027	3.62349	3.65882	3.89713	3.81284	3.72449	3.72406
Bpifa3	4.89815	4.92897	5.27133	4.92298	4.97241	4.61892	4.9603	5.37993	5.18814	5.0123	4.91072	4.72524
Bpifa5	6.11756	6.20524	6.47782	6.32209	6.47193	5.96895	6.59901	6.41043	6.64513	6.20055	6.35083	6.15303
Bpifb1	6.44622	6.42108	6.40926	6.25042	6.47256	6.23831	6.62772	6.51002	6.56905	6.41509	6.43334	6.32942
Bpifb2	5.27766	5.22795	5.71529	5.4367	5.18156	4.9746	5.20403	5.499	5.52837	5.29892	5.50034	5.074
Bpifb3	5.75958	6.03919	6.01022	5.94701	6.02283	5.80907	6.24158	5.96717	6.12887	6.00739	6.25508	5.93181
Bpifb5	5.30006	5.60919	5.79445	5.31953	5.32582	5.20806	5.73418	5.69664	5.5977	5.56239	5.36388	5.27509
Bpifb9b	4.48207	4.6418	4.51681	4.28898	4.12471	4.44096	4.62112	4.79179	4.24465	4.51113	4.48273	4.35096
Bpifc	3.24188	3.24332	3.59458	3.35855	3.24786	3.1498	3.3226	3.26515	3.23451	3.33292	3.31415	3.36594
Bpnt1	10.699	11.0022	10.9556	11.1522	11.2761	10.7444	11.3387	11.2324	11.2104	11.4509	11.347	11.2992
Bpnt2	9.29864	8.71905	8.70619	9.21809	9.2892	9.8601	8.58293	8.59195	8.54961	9.32833	9.63341	9.42546
Bptf	9.63024	9.35553	9.40481	9.30247	9.16874	9.96972	9.26314	9.08516	9.09185	9.21497	9.53232	9.39202
Braf	8.6895	8.96547	8.77856	8.45104	8.60483	8.57811	9.04532	8.8354	8.48028	9.01477	9.03761	8.38581
Brap	8.94058	9.47394	9.58565	9.35542	9.36158	9.33546	10.0308	9.75456	9.18388	9.87847	9.79098	9.43169
Brat1	6.75748	6.62796	6.75352	6.52689	6.5299	6.12102	6.94676	6.7964	6.76412	6.60873	6.81909	6.41303
Brca1	5.15207	5.00847	4.50865	4.86876	4.93848	4.98942	4.99583	4.94257	4.86868	4.9264	4.96565	4.8365
Brca2	6.34717	6.07268	6.11707	6.16711	6.07867	6.25619	5.9339	6.16711	6.20567	6.1931	5.85286	6.38101
Brcc3	9.44499	9.69467	9.59217	9.76547	9.75386	9.36288	9.8285	9.87352	9.72056	9.87443	9.91778	9.81791
Brd1	8.31652	8.34274	8.24908	8.1911	7.88354	8.44278	8.33011	8.25427	8.26268	8.04831	8.23108	8.26956
Brd2	9.89071	9.18886	9.16599	9.78772	9.51318	10.2502	8.88593	8.99747	8.66308	9.55217	9.66716	9.53075
Brd3	8.23799	8.21092	8.32234	7.94586	7.63407	8.02584	8.16074	8.10351	8.26988	7.66051	7.68935	7.88577
Brd3os	6.81775	6.90431	6.73262	6.68015	6.71431	6.42784	7.02634	6.72557	6.95685	6.81536	7.2315	6.75768
Brd4	9.4588	9.4588	9.50109	9.04625	8.9419	9.49721	9.2477	9.29251	9.22851	9.09525	9.146	9.0988
Brd7	8.5195	8.47383	8.35795	8.54786	8.57597	8.53607	8.62554	8.39454	8.41951	8.69068	8.51384	8.45816
Brd8	8.37486	8.45575	8.31852	8.38817	8.34912	8.54614	8.38088	8.15292	8.40021	8.2929	8.22671	8.42701
Brd9	7.8735	7.93057	7.71953	7.76073	7.88624	7.93777	7.78446	7.77431	7.69791	7.87111	7.84878	7.77703
Brdt	4.8043	5.06598	4.61166	4.92434	4.94498	4.94513	5.10666	5.14342	4.80238	5.08105	5.06635	5.20125
Brf1	7.19175	7.39206	7.44209	7.45007	7.18259	7.17223	7.50608	7.26367	7.40369	7.35909	7.14135	7.28247
Brf2	7.16081	7.39132	7.15547	7.07842	7.28279	6.97702	7.39605	7.21062	7.41472	7.43961	7.28916	7.20811
Bri3	10.4699	10.7984	10.6019	10.8181	10.8148	10.6818	11.0367	11.1427	10.8322	10.874	10.8739	10.7443
Bri3bp	8.44838	8.50217	8.32124	8.48356	8.61341	8.25906	8.25407	8.42009	8.62122	8.18499	8.1988	8.29007
Brinp1	3.75053	3.47204	3.72472	3.42403	3.68984	3.61313	3.62719	3.7008	3.56933	3.55654	3.61062	3.70378
Brinp2	4.45094	4.35954	4.46741	4.42797	4.33295	4.35929	4.44367	4.79606	4.64233	4.46962	4.45551	4.45008
Brinp3	3.64196	3.82042	3.52129	3.56401	3.61665	3.55238	3.454	3.6178	3.49606	3.57313	3.61135	3.74171
Brip1	3.955	3.68029	3.99938	3.55563	3.50553	3.55897	3.59807	3.36065	3.57724	4.09414	3.63378	3.70246
Brip1os	8.71646	8.68716	8.68062	9.00008	8.9326	9.23788	8.82061	8.67785	8.76325	8.98878	8.80108	8.88593
Brix1	9.16884	9.1998	8.84342	9.25381	9.25381	9.50616	9.36686	9.23409	9.10501	9.34024	9.09041	9.29054
Brk1	11.0464	10.9524	10.9792	10.8996	10.9541	11.0464	11.0085	11.0183	11.0067	10.9081	10.9913	10.771
Brme1	4.3574	4.63189	4.69085	4.48369	4.45914	4.29123	4.04272	4.83293	4.43959	4.60042	4.39838	4.85229
Brms1	7.94265	7.94495	7.73116	8.06176	7.9383	8.07583	7.76791	8.04231	7.84402	8.00579	7.93465	7.83616
Brms1l	7.94428	7.76891	7.5136	8.08132	8.04242	7.9529	7.62739	7.55537	7.89204	7.37364	7.46382	7.76485
Brox	9.45806	9.34265	9.42912	9.5111	9.52409	9.58589	9.42168	9.35887	9.40873	9.36988	9.23428	9.40256
Brpf1	7.54241	7.19851	7.30376	7.45116	7.24306	7.66129	7.45248	7.35372	7.42832	7.17101	7.41697	7.28777
Brpf3	7.96695	8.41204	8.28507	7.90814	8.01215	7.89474	8.28538	8.43503	8.33632	7.92032	8.15073	7.89219
Brs3	5.6469	5.66284	5.93475	5.87167	5.71366	5.35959	6.11392	5.78065	5.76963	5.96277	5.7846	5.70695
Brsk1	5.29805	5.10493	4.98538	4.91324	4.83344	5.29303	4.90695	5.04797	5.10001	5.12582	5.2343	4.93886
Brsk2	5.35479	5.35479	5.69025	5.39562	5.35221	5.01499	5.29821	5.14183	5.45146	5.43639	5.45692	5.37235
Brwd1	6.99493	7.16856	7.11101	7.4497	7.416	6.6356	7.40743	7.44	7.23565	7.11041	7.1802	7.12999
Brwd3	6.01572	5.70088	6.25347	5.86802	5.78555	6.11334	5.7808	5.63159	5.70753	5.8213	5.83822	5.87936
Bscl2	10.686	10.738	10.7382	11.0788	11.0757	10.9256	10.8008	10.8611	10.9953	11.0378	11.0571	10.9005
Bsdc1	8.69027	8.88724	9.11308	8.63793	8.60014	8.68723	9.18059	9.1827	8.56525	9.24252	9.24493	8.78122
Bsg	12.2046	11.854	11.4614	12.5366	12.5834	12.0611	12.0349	11.9528	12.2489	12.5206	12.3618	12.5111
Bsn	5.07215	5.16884	5.25457	5.08378	4.96339	5.11185	5.33799	5.4405	5.33937	5.36018	5.31907	5.28918
Bsnd	7.64433	7.35995	7.45402	8.19021	8.42129	7.37651	7.71276	7.75284	8.41869	7.87298	7.41149	7.87724
Bspry	9.51241	9.40212	8.85409	8.65734	8.60347	9.41393	8.55388	8.56461	8.54143	8.54382	8.34749	7.98141
Bst1	6.38705	5.39021	5.03633	5.62415	6.02429	7.04116	5.34276	5.14237	6.10587	6.03884	4.82946	6.26525
Bst2	8.41847	8.3062	8.13495	7.99662	8.04521	7.65207	7.35793	7.65895	7.67852	7.6636	7.21816	7.80836
Btaf1	9.30662	9.41127	9.08494	9.4013	9.2361	9.4173	9.17868	9.13444	9.08788	9.33918	9.37736	9.48226
Btbd1	10.8058	10.7318	10.8955	10.7746	10.921	10.8494	10.7569	10.6323	10.7907	10.8435	10.8456	11.0059
Btbd10	8.02439	7.67676	7.35384	8.04635	7.56064	7.86061	7.8281	7.78311	7.74507	7.63182	7.50517	7.44785
Btbd11	5.10878	4.86749	5.2447	5.13257	4.83324	4.68616	4.66881	4.99716	4.96821	5.31742	5.82893	4.97176
Btbd17	5.18608	5.33592	5.66985	5.53226	5.14172	5.2032	5.31976	5.6135	4.9746	5.71947	5.46448	5.03118
Btbd18	3.73287	3.78817	3.83142	3.71911	4.03065	3.84145	3.82265	3.84836	3.87412	3.54565	3.82621	3.63888
Btbd19	5.95011	5.95322	6.12407	5.55593	5.7745	5.80711	5.95674	5.93599	5.90327	5.70001	5.45906	5.80308
Btbd2	8.83772	9.00232	8.9202	8.79529	8.77124	8.55324	9.15797	9.1685	8.98429	8.79352	8.75694	8.59568
Btbd3	8.23679	7.44694	7.26596	7.6105	7.75398	8.13153	7.80003	7.06588	7.7751	7.38085	7.2893	7.65946
Btbd6	7.94091	7.9058	7.81979	7.80433	7.91534	8.0803	7.98236	7.85521	8.02795	8.00557	7.97342	7.82588
Btbd7	8.9029	8.39428	8.27448	8.17683	8.25729	9.08152	8.2128	8.26373	8.33145	8.12738	8.36531	8.35653
Btbd9	8.29412	8.13369	7.67345	8.10469	7.96467	8.05619	7.7841	7.82004	8.17801	7.96829	8.04603	8.03762
Btc	6.91376	5.92855	6.11069	6.18313	7.49151	6.86526	6.29828	6.06175	6.76913	6.10824	5.79971	5.66049
Btd	9.89379	9.94149	9.81361	10.0048	9.88529	10.1016	9.97486	9.83239	10.2148	9.60488	9.66029	9.8282
Btf3	11.3953	11.4145	11.1642	11.5047	11.5155	11.382	11.5715	11.5368	11.4975	11.3597	11.2233	11.4814
Btf3l4	9.50722	9.75072	9.37218	9.78687	9.91939	10.0027	9.92175	10.0335	9.8541	10.0125	9.89576	9.88199
Btg1	11.7701	11.0977	10.8886	10.871	11.1845	11.9777	10.2612	10.382	10.6825	10.6318	10.5381	11.0617
Btg2	10.3465	9.36763	8.96305	9.41435	9.46802	10.2404	8.28228	8.70861	8.85236	9.07509	8.50404	8.82748
Btg4	4.21513	4.09286	4.6807	4.04426	4.10587	3.9264	4.30393	4.00879	3.96999	4.17977	4.13882	4.1043
Btk	6.48063	6.1667	5.93541	6.03394	5.93163	6.4014	5.79919	5.77038	5.47078	5.72138	5.95301	5.59495
Btla	6.40125	6.52994	6.78936	7.08052	6.26111	4.62009	4.90076	4.80527	4.99694	5.44434	5.15071	5.04473
Btn1a1	4.03122	3.81428	4.4295	3.863	4.1724	3.92568	3.81041	4.28351	4.03122	3.90211	3.98245	3.83126
Btnl10	4.54235	4.6912	4.74452	4.79633	4.6912	4.37115	4.6912	4.97776	4.5381	4.82622	4.58723	4.81595
Btnl2	6.37954	6.54344	6.71183	6.35312	6.35042	6.15455	6.4482	6.44726	6.48938	6.28421	6.43917	6.30964
Btnl9	6.19894	7.12781	7.16262	6.80985	7.00779	5.66006	7.38594	7.34353	7.04811	7.79657	7.86345	6.89245
Btrc	7.8236	7.89069	7.65617	7.79857	7.98518	7.30322	8.12563	8.26683	8.42019	7.89037	7.6684	7.64639
Bub1	5.06677	4.24384	3.95486	4.56569	4.15314	4.2108	3.81625	4.16814	3.77922	3.41024	3.83099	4.18429
Bub1b	5.34186	5.33016	5.47952	5.16037	5.23141	4.9729	5.16037	5.19336	5.08149	5.07034	5.1418	5.12621
Bub3	10.471	10.1942	10.1819	10.3839	10.2726	10.6068	10.0103	10.0868	10.2298	10.1696	10.286	10.2246
Bud13	7.02176	6.92112	6.92075	6.73926	6.60665	6.59327	6.98952	7.01348	6.88052	6.73163	6.78522	6.91541
Bud23	8.30207	8.56711	8.36302	8.40633	8.42424	8.1766	8.67037	8.49892	8.40231	8.40009	8.44479	8.12656
Bud31	11.1887	11.3517	11.3016	11.3678	11.3075	10.9992	11.2443	11.4031	11.1486	11.2668	11.4119	11.268
Bves	5.98188	6.34683	6.16699	5.66791	6.13282	6.13282	6.28034	5.87078	5.97377	6.05713	6.07414	5.83578
Bvht	7.18144	7.46584	7.38179	7.29362	7.1978	7.60186	7.13512	7.30775	7.31726	7.06894	7.49724	7.55745
Bysl	8.48997	8.60922	8.53346	8.64692	8.70228	8.33204	8.57857	8.5026	8.40092	8.66849	8.45667	8.17683
Bzw1	10.248	10.1372	9.71597	10.2294	10.1605	10.2667	9.95731	9.94672	9.99003	10.2188	9.8576	10.1242
Bzw2	8.25015	7.81169	7.76096	8.1004	8.08446	8.29202	7.88063	7.84446	7.78588	7.79849	7.72167	8.04848
C030004G16Rik	4.21698	4.2394	4.23631	4.00574	3.93399	4.13209	4.07951	4.24378	4.09444	4.05215	4.14799	4.11885
C030004M13Rik	4.96056	4.79192	4.83967	4.6516	4.94555	4.89148	4.93102	4.95354	4.74948	5.06599	5.13804	4.80381
C030005H24Rik	3.5467	3.50338	3.58723	3.49453	3.98102	3.56456	3.7014	3.7548	3.64424	3.73024	3.70653	3.52945
C030005K15Rik	4.87609	5.05206	4.82994	4.77927	4.86769	5.07354	5.03803	5.07831	4.93583	4.92759	4.87164	4.96883
C030007D22Rik	3.33292	3.40887	3.40605	3.21442	3.34651	3.09043	3.50699	3.33292	3.24793	3.33292	3.36924	3.25643
C030008P14Rik	3.53117	3.60139	3.63816	3.53421	3.52859	3.4323	3.53795	3.55684	3.67573	3.56371	3.49114	3.43475
C030009J22Rik	4.63541	5.1745	4.8696	4.73144	4.9014	4.73901	5.02892	5.09423	4.82527	4.91736	5.02062	4.99789
C030010L15Rik	3.53652	3.56595	3.74224	3.50304	3.74122	3.54011	3.49192	3.87243	3.6623	3.84559	3.48017	3.66989
C030011G24Rik	4.11236	4.33611	4.81693	4.18675	3.95872	4.15648	4.24612	4.43894	4.21534	4.0661	4.51402	3.96828
C030011I16Rik	3.94725	3.69975	3.6728	3.7376	3.41177	3.48566	3.91245	3.75136	3.94295	3.61652	3.90817	3.75727
C030011L09Rik	3.59876	3.3137	3.48341	3.51294	3.45678	3.37951	3.51914	3.64047	3.52607	3.22319	3.7603	3.35726
C030013C21Rik	5.41864	5.32216	5.48738	5.17913	5.07434	5.15336	5.33195	5.39025	5.2949	5.04534	5.2012	5.22599
C030013D06Rik	4.38823	4.32294	4.54693	4.34496	4.00033	3.84457	4.51676	4.45217	4.27156	4.41538	4.15494	4.21851
C030013G03Rik	3.72238	3.75192	4.0563	3.59458	3.75192	3.50314	3.75192	3.83876	3.5187	3.69446	3.53218	3.42046
C030014A21Rik	3.54495	3.71378	3.65507	3.50446	3.60485	3.45972	3.86629	3.47857	3.67767	3.55911	3.62883	3.73621
C030014I23Rik	6.41106	6.51083	6.36222	6.61206	6.82772	6.04953	6.63847	7.08602	6.80759	6.7229	6.544	7.40327
C030014O09Rik	5.23943	5.11355	5.53303	5.18971	5.49821	5.23042	5.30343	5.27422	5.39859	5.58401	5.30248	5.56336
C030015A19Rik	4.85659	5.002	5.0889	4.98752	4.89985	4.96469	5.1456	5.04022	5.12993	5.05962	5.17171	4.75781
C030015D19Rik	5.77389	5.5625	6.40465	5.72337	5.81826	5.43851	5.90999	5.89265	5.87109	5.73041	5.96675	5.60444
C030017B01Rik	3.54216	3.28925	3.49763	3.44885	3.30156	3.59889	3.53217	3.65681	3.3068	3.53051	3.59346	3.25623
C030018P15Rik	5.30916	5.44692	5.48283	5.50906	5.24992	5.03278	5.01771	5.52463	5.35427	5.38242	5.2332	5.17454
C030023E24Rik	3.03512	3.15677	3.20235	3.24883	3.43253	3.1203	3.2315	3.28094	3.07796	3.12769	2.96382	3.15677
C030026M15Rik	5.42949	5.97214	5.99855	5.09423	5.60524	5.64823	5.73971	6.02047	5.14862	6.01745	5.88952	5.48831
C030034I22Rik	4.51237	4.87795	4.55426	4.87674	4.78396	4.41968	4.76859	4.25524	4.82346	4.56796	4.44801	4.8929
C030040A22Rik	4.09886	4.1704	4.09886	4.09723	4.19733	4.15542	4.22017	4.69964	4.06263	4.3688	4.21304	3.87727
C030041B07Rik	4.24707	4.31681	4.19761	4.02858	4.26089	4.08563	4.1501	4.05508	4.24256	4.4166	4.35562	4.20262
C030043A13Rik	5.14762	5.33552	5.36213	5.00689	5.07503	4.9527	5.35821	5.65288	5.27233	5.2814	5.23302	5.05233
C030044M21Rik	4.43196	4.31532	4.86538	4.00616	4.15998	4.06052	4.69647	4.34615	4.41872	4.27682	4.35321	4.26934
C030044O21Rik	3.85708	3.50761	3.67779	3.81135	3.72484	3.87508	3.87214	3.79378	3.67319	3.87214	3.86671	3.70876
C030045M22Rik	4.99763	5.15405	5.47423	5.04111	5.02735	4.7952	5.27256	4.96377	5.10208	4.81629	4.98619	4.9021
C030046M01Rik	3.62746	3.85469	3.5888	3.42354	3.61786	3.40131	3.53266	3.74447	3.46268	3.62649	3.8044	3.77459
C030047K22Rik	3.94168	3.69499	3.98246	3.67755	3.67755	3.46236	3.70454	3.99306	3.67516	3.67627	3.78481	3.72442
C130009A20Rik	5.64857	5.46277	5.3044	5.36674	5.45581	5.80351	5.41523	5.65396	5.4676	5.52928	5.16292	5.68562
C130021I20Rik	5.83906	6.01022	5.7757	5.99133	5.95871	5.79867	6.09614	5.9161	6.1083	6.19146	5.87078	6.09152
C130034I24Rik	4.94638	5.06037	5.06037	4.58257	4.79209	5.06037	4.96711	5.0402	5.00579	4.78486	4.97976	4.70783
C130036L24Rik	4.20592	4.28681	4.36345	4.38846	4.46905	4.26449	4.28743	4.47058	4.36345	4.52424	4.36345	4.38
C130045F17Rik	4.12801	4.17155	4.44266	4.19951	4.3012	4.2473	4.21954	4.32441	4.44817	4.19517	4.34648	4.2459
C130046K22Rik	5.8491	6.01022	6.11029	5.81854	5.76128	5.44457	6.26848	5.88098	5.96333	5.65292	5.84296	5.96581
C130050O18Rik	5.50292	5.15105	5.4655	5.40333	5.29386	4.92687	5.04535	5.37129	5.70228	5.06179	5.29805	5.1092
C130057M05Rik	6.94455	7.24698	7.1648	6.43902	6.98916	7.45935	7.28734	7.35618	7.21527	7.51453	7.07044	7.1372
C130063H03Rik	3.57762	3.70387	3.71234	3.34164	3.63089	3.53816	3.66109	3.85698	3.69316	3.80518	3.57853	3.51535
C130070B15Rik	4.54143	4.97606	4.68889	4.76442	4.46511	4.66768	4.54235	4.80515	4.64993	4.92277	4.76394	4.82491
C130071C03Rik	3.74993	3.70696	3.82746	3.51528	3.98893	3.62855	4.03827	3.84842	3.60298	3.9474	3.73479	3.33183
C130073F10Rik	3.69736	3.79622	4.15869	3.77098	3.66037	3.91324	3.76823	3.93277	3.72755	4.10117	3.83425	3.81711
C130075A20Rik	6.2517	5.52197	5.64835	5.36366	5.56138	6.28123	5.64951	5.28729	5.3245	5.41806	5.35129	5.17225
C130079B09Rik	4.79905	3.98662	4.38365	4.5129	4.46641	4.84072	4.12805	4.26673	4.22239	4.19988	4.83505	4.84072
C130081A10Rik	5.16827	4.64639	4.91312	4.71843	4.75527	4.55149	4.93822	4.48616	4.82657	4.49093	4.9292	4.93195
C130090I23Rik	3.68812	3.86994	3.82558	3.86471	3.70565	3.40597	3.58998	3.59701	3.55417	3.81938	3.74814	3.79249
C130098B18Rik	5.08724	4.5422	4.91707	4.80251	4.97698	5.65064	4.42884	4.65781	4.38317	4.4403	4.69651	4.72974
C1d	10.2225	10.7463	10.6619	10.4064	10.4369	10.3616	11.0031	11.0353	10.6441	10.6667	10.6782	10.442
C1galt1	8.9046	9.1432	9.29523	9.02898	9.05241	9.22394	9.56318	9.37547	9.08534	9.49967	9.45822	9.07607
C1galt1c1	9.78525	10.0125	10.0625	10.2066	10.2246	10.3155	10.2328	10.2129	10.1397	10.3076	10.3666	10.1886
C1qa	11.2915	10.7607	10.1197	10.3138	9.94782	11.6477	8.13739	8.41504	8.03706	8.57716	8.48482	8.48921
C1qb	10.9789	10.4948	9.84249	10.3189	9.87235	11.4638	7.67178	7.92626	7.63421	8.11909	8.14792	8.06916
C1qbp	12.8737	12.7543	12.9571	12.8565	12.978	12.6647	12.8278	12.8504	12.9144	12.9919	13.123	12.896
C1qc	10.2685	9.68623	9.35505	9.29267	8.9496	10.3958	7.06666	7.56685	7.1293	7.53052	7.20778	7.23209
C1ql1	5.17223	5.08925	5.34751	5.02191	5.1575	4.93898	5.12196	5.17219	5.18691	4.99173	5.07868	4.85478
C1ql2	5.18648	4.74988	5.2654	4.64761	4.73177	4.64035	4.67379	4.82903	4.86982	4.67972	5.07482	4.67028
C1ql3	6.66995	6.49297	6.73899	6.40077	6.36038	7.05337	6.76833	6.54292	5.98704	6.47926	7.16335	6.15599
C1qtnf1	7.86009	7.37889	7.44144	7.06054	7.02255	7.98552	6.93959	7.00112	7.92887	6.81744	6.72775	6.60986
C1qtnf12	10.6793	11.2371	11.1234	11.1366	10.8304	10.5288	11.284	11.4712	11.0986	11.1464	11.56	10.9691
C1qtnf2	5.66413	5.55064	5.96957	5.78133	5.92238	5.6631	5.83439	5.55949	5.80699	5.3702	5.62407	5.20125
C1qtnf3	7.41812	9.71507	9.55478	8.83677	8.44	8.19852	10.8136	10.5341	8.27555	11.1073	10.9684	8.5548
C1qtnf4	6.19894	6.0988	5.5568	6.50179	6.53718	6.6907	6.47555	6.59707	6.65984	6.31253	6.14327	7.00502
C1qtnf6	6.04268	5.3607	5.45865	5.40768	5.15237	5.13323	5.19507	5.51998	5.53986	5.15852	5.05287	5.25539
C1qtnf7	5.76385	5.51708	5.40712	5.93983	5.95159	6.11369	5.1926	5.10185	5.52398	5.76267	5.28068	5.964
C1qtnf9	4.32258	3.86775	4.09328	4.21554	4.27846	3.92381	4.07435	3.78656	4.04801	4.21554	4.21554	4.02333
C1ra	8.41127	8.11847	7.89066	7.69626	7.89184	7.89778	7.03245	7.24378	7.06914	6.9834	6.63545	7.07303
C1s1	8.22291	8.03517	7.58322	7.62097	7.73606	7.96475	6.8433	6.66117	6.99793	6.82026	6.27051	6.84128
C2	9.9059	9.61223	9.38813	9.3892	9.45403	9.22758	9.16452	9.09746	9.89222	8.44151	8.8305	9.16711
C230007H23Rik	6.04377	5.53729	5.95814	5.7903	5.69952	5.68593	5.88647	5.57716	5.32732	5.38869	5.72291	5.50706
C230011H18Rik	4.36861	4.20703	4.66902	4.24517	4.15877	4.09359	4.37046	4.41052	4.45129	4.2642	4.33276	4.03468
C230021G24Rik	4.28025	4.30555	4.37634	3.75078	4.04444	4.04641	4.26782	4.5853	4.03925	4.13878	3.87951	3.90817
C230035I16Rik	5.98719	6.14521	5.7731	6.12028	6.12404	6.08959	5.867	6.12168	6.15546	5.9944	5.99626	6.21269
C230037L18Rik	4.55105	4.61993	4.69218	4.42761	4.72471	4.66785	4.6546	4.52239	4.83211	4.78267	4.33477	4.80986
C230057M02Rik	5.92006	5.81632	5.75623	5.45189	5.54085	5.40261	5.63577	5.85412	5.63393	5.78705	5.85226	5.53875
C230066G23Rik	5.35239	5.47503	5.4321	5.6081	5.31944	5.17393	5.55294	5.70079	5.48031	5.50128	5.70897	5.46627
C230072F16Rik	3.97984	3.66635	4.17177	3.89145	4.11816	3.53784	3.98155	4.03676	3.8222	3.85724	4.07717	4.00185
C230085N15Rik	4.02258	4.15067	4.26753	4.04461	3.85455	3.85986	3.9547	4.05315	3.86917	4.03144	3.90817	3.83482
C2cd2	7.50032	7.69012	7.86157	7.37999	7.38256	7.33645	7.90637	7.62357	7.65628	7.50104	7.60279	7.38458
