GSM1692546	GSM1692547	GSM1692548	GSM1692549	GSM1692550	GSM1692551	GSM1692552	GSM1692553	GSM1692554
Abhd3	9.073775022	8.650726407	8.254683657	8.211967502	6.835480087	10.94237756	9.595856379	8.388804954	7.776210877
Abhd4	11.66550553	11.63147227	12.07588336	11.89874245	12.37385754	11.67722146	12.15795204	11.85571537	11.93789669
Abhd5	9.445179142	9.806724802	9.297626066	9.430437255	9.248991612	9.651355913	9.438084309	9.330471626	9.112335666
Abhd6	8.436634274	8.520412051	8.245787295	7.706792779	6.821866867	8.240330057	8.467286218	8.56061936	8.245787295
Abhd8	5.92769468	6.504456007	6.506490652	6.467937215	5.779004343	6.206962032	5.950245792	6.066187505	6.525591836
Abi1	10.96808682	10.62782737	10.23974627	10.39392813	10.85353716	10.76154849	10.39731454	10.46282433	10.54419421
Abi2	11.42271383	11.04813468	11.0515618	10.8456364	11.21518883	10.94689363	10.92371681	10.98039442	11.20128528
Abi3	6.565075299	6.559328561	6.896089275	6.911170764	6.0513528	5.980979395	5.838876244	6.0513528	6.850745757
Abi3bp	5.501179774	5.656370169	4.98320671	4.997760949	5.901317321	4.859380299	5.101550245	4.585813982	5.728809645
Abitram	6.437603309	6.969750559	6.870130149	6.504063753	6.232280556	6.095601577	6.189371241	6.304528379	7.222400038
Abl1	9.208080401	9.012844971	9.956116159	9.818073604	9.803119328	8.740346268	9.180393917	9.497038478	9.89163009
Abl2	9.54079619	9.350913491	9.074240886	9.177454659	9.082855932	8.638433674	9.074240886	9.14865179	9.387249587
Ablim1	9.154250711	8.86726964	9.310996291	8.238780887	9.521421234	9.382621494	9.276509359	8.814005736	8.530570191
Ablim2	5.445197096	5.793057348	5.445197096	5.928805032	5.042485938	4.618779429	5.445197096	5.445197096	5.44548023
Ablim3	9.414860438	9.691467655	8.3004297	8.816990287	8.157328584	8.49138297	8.140748503	8.57777574	9.222489372
Abo	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Abr	7.518064944	8.201490262	7.518064944	8.038810349	6.950064267	7.538324034	7.211786356	7.518064944	8.139173218
Abra	2.407534715	2.377279501	2.780761141	2.377279501	2.912389473	2.377279501	2.377279501	2.377279501	2.377279501
Abracl	11.54285968	11.47881025	10.83924236	11.10844673	11.76480769	11.48476566	11.38818499	11.49496426	11.13824257
Abraxas1	4.590009399	4.972394335	4.590009399	4.590009399	4.590009399	4.585286994	4.590009399	4.590009399	4.590009399
Abraxas2	9.276322294	9.191387687	9.468489876	9.191387687	9.069758447	9.191387687	9.191387687	9.191387687	9.191387687
Abt1	7.465250567	8.015541228	7.352591052	7.433261321	7.140023521	7.627937326	7.497402128	7.342623301	7.693550175
Abtb1	7.266214334	8.401282919	7.601656664	7.718775378	7.219602171	7.659742882	7.173538641	7.113145129	7.569184973
Abtb2	10.37770031	11.10846432	10.34339709	10.37843013	10.51852208	10.06564529	10.46994226	10.82168561	10.85578752
Acaa1a	8.27587184	8.578550672	7.670473021	7.777146845	7.68108493	8.925398377	8.721405623	7.724043422	7.812895149
Acaa1b	8.567565353	7.275153065	9.966830004	8.748657245	7.264520524	10.07304016	11.20438656	9.069426668	7.682986979
Acaa2	9.901570566	10.41559824	9.263977387	9.298099055	8.778146763	10.23414805	9.69806456	9.300427644	9.714075578
Acaca	7.15836892	7.369618047	7.311375686	7.321396466	7.251101405	6.608729034	7.226380723	7.226380723	7.417174298
Acacb	7.193687064	6.598995313	7.172270359	6.790651929	6.790651929	6.604784723	7.662339905	7.241633478	6.790651929
Acad10	3.762671543	3.190028632	3.360625948	3.190028632	3.19616809	3.360625948	3.334729843	3.19616809	3.193361546
Acad11	10.30234213	10.53936291	10.21534395	9.806053155	9.248243821	10.88933084	10.46841645	10.20503657	9.743014344
Acad8	8.072503619	8.287287914	7.679777945	7.616419384	7.284292877	8.14619923	7.92370461	7.800329832	7.962058746
Acad9	4.956859587	5.325539718	4.206918543	4.642987922	4.512765261	4.992700711	4.650715572	4.764925964	4.650715572
Acadl	11.46458904	11.26277358	10.93102842	10.74204724	11.03705959	11.60376137	11.66662096	11.37322287	11.12147446
Acadm	11.67104848	11.51222353	11.24810593	11.23240029	10.57264266	11.97417847	11.37245474	11.37672893	11.26362233
Acads	5.030024188	5.149936525	5.030024188	5.030024188	4.755379498	5.030696496	5.030696496	4.989304391	5.030024188
Acadsb	10.62652932	10.32351455	10.81150972	10.63439398	10.37797906	10.36216869	11.29049163	11.1679529	10.73663345
Acadvl	11.22186849	10.89934832	11.05075745	10.78905371	10.38712188	11.45790925	11.50072159	11.22186849	11.03307631
Acan	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.202463717
Acap1	2.689212464	2.689212464	2.93591886	2.908684599	2.758840772	2.704816935	3.315081185	2.788158568	2.799930498
Acap2	12.18256049	11.88568077	11.38565936	11.42142331	11.76634935	11.79803127	11.56216975	11.49242223	11.4926079
Acap3	5.865902094	5.654479027	6.886990156	6.416954718	7.184949087	5.654479027	5.700454024	5.865902094	6.249932098
Acat1	12.77197694	12.5109823	12.96441712	12.62400471	12.72884609	13.43840967	13.68894784	13.4239547	12.82761216
Acat2	7.959226991	7.776776399	8.715790043	8.823628862	8.930851081	8.777593512	9.56095731	8.94374631	8.662785767
Acbd3	10.52910866	10.24864059	9.821538398	9.881516369	10.1523311	10.45062973	9.842826441	9.901284456	9.905180279
Acbd4	8.130314285	8.587766709	8.564938807	8.587766709	8.082424106	8.717684714	8.79120431	8.397813213	8.587766709
Acbd5	12.77435616	12.63458951	12.16336168	12.17154335	12.17984541	12.90719705	12.52431532	12.43338823	12.34754575
Acbd6	7.670858059	8.309250888	7.563649761	7.670858059	7.976497197	7.400336355	7.653705446	7.662749539	7.670858059
Acbd7	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Accs	3.541504838	3.542209543	3.541504838	3.646263141	3.543239796	3.34510213	3.541504838	3.541504838	3.541504838
Accsl	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Acd	6.472114036	6.186854824	6.498767218	6.540390899	6.498767218	6.478142893	6.497648657	6.498767218	6.498767218
Ace	4.106195646	3.758614522	4.62416183	4.655087748	4.488446121	3.981862955	4.431264316	4.488446121	4.180144831
Ace2	4.928570998	4.14942399	4.767753277	4.183600019	4.928942094	6.977263772	6.430184287	4.375957978	3.977434397
Acer1	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Acer2	10.72147532	10.68251495	10.80485228	9.831585629	10.8537794	10.45560639	10.27558992	9.945170279	9.91307098
Acer3	8.721288435	7.300982704	6.787073062	6.825261643	7.847583838	8.48614021	8.244104146	8.029855805	7.906771804
Ache	2.515142966	2.723607954	3.054363096	2.677661222	2.515142966	2.515142966	2.490143855	2.515142966	2.589825417
Acin1	7.92172035	7.972134849	8.148166383	8.209677775	8.312410342	8.053490503	8.051135654	8.053490503	8.053490503
Ackr1	2.214262277	2.214262277	2.214262277	2.214262277	2.214262277	2.214262277	2.214262277	2.214262277	2.214262277
Ackr2	10.30598414	10.79408548	9.755119221	9.994277806	9.33131445	9.878319571	9.327186857	9.298333972	9.237614553
Ackr3	12.02865677	12.29294786	11.21162136	11.89866524	11.67009344	11.8393401	11.52464154	11.93214933	12.16787345
Ackr4	8.233808226	7.643392664	8.257024571	6.892448051	7.484301376	7.946079455	7.605544599	7.376593225	7.691314161
Acly	12.49832083	12.62244202	12.95997109	12.76292108	13.29093459	12.40633766	12.90671408	12.84955455	13.13154063
Acnat2	3.018657012	2.581446775	2.770557396	2.581446775	2.184710334	5.717746399	4.582358877	2.587460014	2.184710334
Aco1	11.98478634	11.82993767	11.05347437	10.77063573	10.99665198	12.69191867	12.03173904	11.35055612	10.77622644
Aco2	12.26146856	12.21071227	12.03068644	11.47329228	11.19038846	12.52323206	12.37536649	12.1461248	11.71036963
Acod1	2.184710334	2.251963298	2.184710334	2.184710334	2.186378505	2.184710334	2.184710334	2.184710334	2.184710334
Acot1	7.095873772	7.64407115	5.603062141	6.353116685	7.61098994	7.295851505	8.156655363	6.093231357	7.615201703
Acot11	6.858371397	6.494083005	7.410617243	6.657749507	6.465264355	7.483220894	7.973538003	7.353495378	6.287698378
Acot12	4.172708348	2.432308998	4.172708348	4.172708348	2.419955805	5.996935762	5.633893454	4.172708348	2.89756343
Acot13	9.420593544	9.197201403	9.138940424	9.145379792	8.586383097	10.27135806	9.964711392	9.647929257	8.989504567
Acot2	9.494022219	9.827666253	9.755603217	9.920458822	10.09983517	9.38901046	10.19411818	9.944218491	10.35599247
Acot3	2.632330501	2.945732238	3.010794162	2.910604397	2.910604397	2.830561011	3.792708016	3.026606995	3.026606995
Acot4	2.202286984	2.499576341	2.499576341	2.499576341	2.499576341	2.499585844	2.847428131	2.499576341	2.499576341
Acot5	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Acot6	2.449751376	2.449751376	2.47151877	2.449751376	2.449751376	2.449751376	2.799332549	2.449751376	2.449751376
Acot7	8.540523887	8.384368037	7.916026092	7.866692811	7.895712239	8.184801923	7.706823291	7.916026092	7.731301489
Acot8	8.013525185	8.386332933	8.758898412	8.75383351	8.023858613	8.322568132	8.73654052	8.52981792	8.593455437
Acot9	11.81747696	11.59599185	11.74623109	11.4232545	11.46130509	11.5539376	11.75393685	11.59351654	11.54819587
Acox1	11.38512157	11.09243635	11.89824716	11.39824145	11.5074403	11.88804895	12.62161703	11.4206875	11.44550939
Acox2	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.190357203	2.223891589	2.184710334	2.184710334
Acox3	2.670076221	2.670076221	2.670076221	2.670076221	2.670076221	2.670076221	2.877955232	2.875125292	2.670076221
Acoxl	2.214068735	2.214068735	2.214068735	2.214068735	2.214068735	2.214068735	2.214068735	2.216831355	2.214068735
Acp1	10.69835748	10.68762391	10.44288164	10.7151676	10.79940412	10.82379307	10.74128269	10.80229114	10.79576667
Acp2	8.163725724	8.717021968	7.826286609	7.651552059	7.536411405	7.624555826	7.462457777	7.562129135	8.038688809
Acp5	6.531759122	5.28301142	5.833504496	4.554055968	5.902633527	8.148494217	7.623407619	5.611212852	5.018179431
Acp6	7.672656011	7.669144199	7.204904248	6.741741841	6.473994914	8.203867212	7.38947658	7.193945143	6.971923156
Acp7	2.575924752	2.575924752	2.575924752	2.575924752	2.575924752	2.575924752	2.575924752	2.575924752	2.575924752
Acpp	12.50863916	13.04911276	12.48597536	12.7453521	12.35039451	11.66673956	11.7608327	12.22122852	13.10181154
Acr	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.187610686	2.184710334
Acrbp	2.262615351	2.262615351	2.262615351	2.262615351	2.262615351	2.366572133	2.262615351	2.262615351	2.184710334
Acrv1	2.184710334	2.253782109	2.184710334	2.184710334	2.187394338	2.184710334	2.184710334	2.184710334	2.184710334
Acsbg1	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Acsbg2	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Acsbg3	2.185079347	2.184710334	2.184710334	2.184710334	2.184710334	2.379272169	2.184710334	2.184710334	2.184710334
Acsf2	3.00099229	3.00099229	3.00099229	3.038775635	3.00099229	2.661849821	3.00099229	3.00099229	3.00099229
Acsf3	5.982765376	6.231372077	6.011726076	5.492877043	5.393309456	6.712000064	6.113309474	5.395382549	6.113309474
Acsl1	10.53429723	10.19686112	10.34838073	9.61874353	9.729735386	10.84327896	11.46104951	10.97511387	10.43844537
Acsl3	5.919573834	5.63429844	5.349488245	5.188438768	5.428449825	5.8453681	6.030818421	6.397812132	6.390272899
Acsl4	12.50142319	12.20156985	11.79101712	11.63907943	12.24253331	12.38269175	12.40856101	12.39122453	12.22119667
Acsl5	12.01701389	11.55112966	11.10522507	11.02074772	11.33192274	11.69304413	11.51022099	11.40787598	11.10205023
Acsl6	2.774626676	2.747924518	2.774626676	2.818602559	2.774626676	2.749250241	2.774626676	2.774626676	2.879168888
Acsm1	5.253873419	4.956176176	5.054440811	4.95568662	3.205927136	8.254547543	6.847668437	4.95568662	3.969404378
Acsm2	12.03959471	11.25788709	12.84369131	12.64548349	10.81839515	13.85105365	13.43053489	12.22167377	11.06130485
Acsm3	5.285817936	3.115625434	2.888392307	3.115625434	2.865303831	6.309583652	2.938129485	3.620322422	3.669096497
Acsm5	4.367648863	4.175183014	4.48792979	4.706472549	3.405915641	5.744527845	5.419443543	4.707722832	3.514383321
Acss1	11.04811793	10.84257257	11.14730039	10.44061003	9.983759414	11.8978079	11.98900158	11.35869906	10.28388192
Acss2	8.333789428	8.665996237	8.710572135	8.354441872	7.56255638	10.08890407	9.62961423	8.684029645	8.247668751
Acta1	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Acta2	11.96779131	12.36059107	11.97368925	11.71750963	11.89322405	11.80315513	11.8299642	11.42676298	11.48066183
Actb	15.42573837	15.35006589	15.34629713	15.30304139	15.42036245	15.19103986	14.80339636	15.24001704	15.22545469
Actc1	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actg1	15.42152051	15.19537818	15.17305773	15.03518013	15.17668871	15.29775876	14.96438346	15.17418979	15.0981201
Actg2	2.184710334	2.773301076	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.198084505	2.184710334
Actl10	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actl11	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actl6a	10.60103624	10.6544731	10.21135613	10.11900109	10.78931634	10.54320272	10.42209549	10.49574213	10.49574213
Actl6b	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actl7a	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actl7b	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actl9	3.762389105	3.795121963	3.814996346	4.675865589	3.795121963	3.795121963	3.798739087	3.795121963	3.795121963
Actn1	11.8730272	11.31262062	12.18550508	12.15907378	12.73895038	11.57156789	12.33000676	11.93325739	11.58765862
Actn2	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actn3	2.184733128	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actn4	12.94881947	13.1420213	12.83011111	12.76432146	12.30046634	12.64045609	11.91762489	12.3315967	12.264582
Actr10	10.80760863	10.53369231	10.17345505	10.34935199	10.43043117	10.2404165	10.15877355	10.54470312	10.85944155
Actr1a	10.25454221	10.42555318	10.01217116	10.12653881	9.762394421	9.970727734	9.548643237	9.817929913	10.11488836
Actr1b	9.21199224	9.301037294	7.611506106	8.274835894	7.468619453	8.94483946	7.963990139	7.899616422	8.251762251
Actr2	12.98897146	12.81642934	12.03969257	12.24501517	12.63662626	12.89670653	12.25278922	12.25193857	12.28868493
Actr3	13.66127898	13.60374008	12.56808699	12.66498146	13.08067509	13.49123475	12.9540328	12.9540328	12.90420469
Actr3b	2.787459249	2.787459249	2.787459249	3.747777804	2.787459249	2.787459249	2.787459249	2.787459249	2.787459249
Actr5	6.872563776	6.904172873	6.872563776	6.878506214	6.872563776	6.872563776	6.779860249	6.872563776	7.043452599
Actr6	10.02904738	10.03059355	10.03059355	10.14101504	10.03059355	10.091281	10.0769343	10.27741568	10.07703286
Actr8	7.795917153	8.427359368	7.038176556	7.484985789	7.029138718	7.960303119	7.018882523	7.029138718	7.685574442
Actrt1	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actrt2	2.252277918	2.184710334	2.184710334	2.191654005	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Actrt3	2.186869051	2.186869051	2.186869051	2.186869051	2.186869051	2.186869051	2.223730535	2.186869051	2.186869051
Acvr1	10.39445268	10.04085669	9.679755225	9.558970804	10.27265489	9.980456723	9.590403989	9.790993667	9.782033111
Acvr1b	9.499799631	9.610856624	9.624186594	9.68991413	9.622642343	9.288312562	9.870344295	9.80295457	9.622642343
Acvr1c	2.254433706	2.254433706	2.254433706	2.254433706	2.254433706	2.254433706	2.254433706	2.303960934	2.254433706
Acvr2a	9.707128703	8.858073264	9.560051926	9.310180107	9.301808312	9.184864484	9.164148415	9.3945078	9.413872777
Acvr2b	3.425645738	4.534599783	3.425645738	3.425645738	3.349776937	3.425645738	3.349776937	3.277658758	3.425645738
Acvrl1	8.92726661	9.645514818	8.480964452	8.405271397	8.273716616	8.833983066	7.751692706	8.33372617	8.81436832
Acy1	4.872877052	4.950596179	4.872877052	5.161221274	3.407980837	6.922042636	5.161221274	4.732408566	4.854968838
Acy3	7.676238253	7.371433503	7.494223244	7.274285832	5.593539294	9.79727168	7.970217527	6.541281746	6.930489187
Acyp1	9.127085808	9.582643291	8.916971223	9.742475218	9.338742041	9.405602769	9.835164955	9.611091861	9.83546859
Acyp2	10.16562574	9.969995911	9.413303591	10.21506325	10.0444964	10.31721252	10.13758957	10.16562574	10.08119235
Ada	9.094690808	8.679764773	7.273344838	7.217949312	7.606851567	8.876372853	8.219506215	7.315291799	8.471393473
Adad1	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adad2	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adal	7.826241039	7.843007489	7.710660149	7.826241039	8.204594019	7.826241039	7.826241039	7.475669782	7.574084567
Adam10	13.17491445	12.67161994	12.61583543	12.4262581	13.07954099	12.9778639	12.67161994	12.66066374	12.91401444
Adam11	2.764500161	3.057001205	2.764500161	2.764500161	2.764500161	2.764500161	2.764500161	2.764500161	2.764500161
Adam12	5.713545882	5.923690173	6.740857496	5.713545882	7.991765348	5.796994406	5.703141211	5.963575515	6.270410178
Adam15	7.665227198	7.665227198	7.665227198	7.641705386	7.665227198	7.665227198	7.665227198	7.491900977	7.666158988
Adam17	10.76250132	10.62094165	10.72324065	10.68430043	10.76518775	10.68167304	10.62258325	10.48098166	10.77594561
Adam18	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adam19	4.021697682	4.015955869	4.169283827	4.169283827	4.722576147	4.050442449	4.169283827	4.676125814	5.3770998
Adam1a	5.837813061	7.047464952	7.168942864	7.536253752	7.754953087	6.666821652	7.054710215	7.132776574	7.418429993
Adam1b	2.277299951	2.277299951	2.277299951	2.694700131	2.277299951	2.277299951	2.342495321	2.277299951	2.277299951
Adam2	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adam21	4.347744087	4.706425746	4.711654055	4.116687271	4.842400531	5.002022998	4.432267851	4.457155902	4.424405672
Adam22	6.4540774	5.733005093	6.315664	6.006015211	7.169288419	6.31806535	6.924650591	5.747953337	5.702292747
Adam23	2.721068631	2.721068631	2.721068631	2.721068631	2.783032698	2.721068631	2.883814951	3.023546568	2.721068631
Adam24	2.184710334	2.184710334	2.184710334	2.319804861	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adam25	2.184710334	2.184710334	2.184710334	2.184710334	2.184801441	2.184710334	2.184710334	2.184710334	2.184710334
Adam26a	2.230945072	2.224088658	2.224088658	2.224088658	3.374686607	2.224088658	2.224088658	2.377273457	2.782232072
Adam28	2.215722061	2.215722061	2.512592672	2.221743612	2.215722061	2.215722061	2.215722061	2.215722061	2.215722061
Adam3	2.219389974	2.219389974	2.219389974	2.219389974	2.219389974	2.219389974	2.219389974	2.219980462	2.219389974
Adam32	2.185052615	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adam33	2.184710334	2.184710334	2.184710334	3.002365489	2.184710334	2.184710334	2.184710334	2.200654125	2.184710334
Adam34	2.319749578	2.304750555	2.319749578	2.319749578	2.745454577	2.441942517	2.781990485	2.332750988	2.661185396
Adam4	2.207306929	2.205311493	2.207842923	2.207306929	2.207306929	2.207306929	2.351710339	2.207306929	2.425959169
Adam5	2.329987928	2.329987928	2.329987928	2.329987928	2.329987928	2.329987928	2.329987928	2.329987928	2.329987928
Adam6a	2.184710334	2.184710334	2.184710334	2.41564737	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adam6b	2.305878136	2.305878136	2.305878136	2.305878136	2.305878136	2.305878136	2.46295043	2.305878136	2.488464444
Adam7	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adam8	2.227562251	2.227562251	2.227562251	2.227562251	2.665492356	2.198567479	2.227562251	2.227562251	2.227562251
Adam9	13.63194781	12.71652055	12.65980619	12.64460979	13.34301812	13.24833748	12.66942242	12.6068188	12.55443653
Adamdec1	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adamts1	13.04086925	11.99419804	12.48885851	11.92909703	13.09606754	12.49042842	11.88747077	12.16403008	12.0343606
Adamts10	3.95489076	3.95489076	4.43075713	4.673937005	3.95489076	3.95489076	3.95489076	3.95489076	4.080784541
Adamts12	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adamts15	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adamts16	8.49659747	9.591670295	7.618658083	8.056990587	9.53037357	7.590503004	7.564119752	8.565239726	9.21219292
Adamts18	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adamts2	4.478147559	4.478147559	4.478147559	4.478147559	4.478147559	4.478147559	4.478147559	4.478147559	4.478147559
Adamts20	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adamts3	2.37555692	3.125535635	2.599695712	2.37555692	2.37555692	2.280535292	2.632214103	2.657333259	2.37555692
Adamts4	2.605894604	2.497961553	2.243258251	2.605894604	3.261058015	2.605894604	2.685607674	2.605894604	2.605894604
Adamts5	12.87150653	12.97812454	12.18084905	11.78555256	12.44238381	12.63563216	11.13929914	11.76352778	12.19023613
Adamts6	5.474069185	4.513821396	4.513821396	4.751222874	3.872152664	5.036825216	4.924161107	3.997784054	4.443227944
Adamts7	2.67302329	2.631738628	2.847728431	2.67302329	2.844981117	2.67302329	2.67302329	2.689875457	3.413224952
Adamts8	2.198639762	2.188482137	2.237910922	2.188482137	2.359274933	2.188482137	2.188482137	2.188482137	2.188482137
Adamts9	8.702047489	7.19615361	8.132915097	7.514493699	8.578297224	7.895059583	7.91708087	7.659126165	7.235425242
Adamtsl1	2.982793131	2.982793131	2.982793131	2.982793131	2.983832736	2.786866185	2.982793131	2.982793131	2.982793131
Adamtsl2	7.054192754	7.054192754	7.429705409	7.305860475	7.054192754	6.91331428	7.054192754	7.122652981	7.054192754
Adamtsl3	2.295948255	2.295948255	2.295948255	2.299212665	2.295948255	2.295948255	2.295948255	2.295948255	2.295948255
Adamtsl4	5.581531069	4.150565358	4.158672978	3.829958091	4.838808878	4.150565358	4.66838951	3.967930618	3.790512046
Adamtsl5	5.388553554	6.063271971	5.388553554	5.916990366	5.022625778	5.568972251	4.919269181	5.122155846	6.661826673
Adap1	2.946402258	2.832546915	2.946402258	2.946402258	2.946402258	2.946402258	2.946402258	2.946402258	2.946402258
Adap2	8.364073733	8.294112735	8.667367093	8.489060404	8.489060404	8.94557983	9.219736385	8.620288905	8.092544421
Adar	7.743243218	7.903935331	8.603590974	8.520387567	8.682709779	7.912091749	8.702728384	8.650488768	8.815353966
Adarb1	5.825960198	6.115277018	5.618068733	5.624361276	5.624361276	5.506189963	5.624361276	5.624361276	6.37262728
Adarb2	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.185232001	2.184710334
Adat1	2.221934196	2.234712984	2.221934196	2.437365344	2.379960529	2.184710334	2.221934196	2.221934196	2.852435792
Adat2	6.26980241	7.015098566	6.727361441	7.228212751	7.655730854	6.282407342	7.545677967	7.036991926	8.026396727
Adat3	2.769855658	2.769855658	2.769855658	2.813588923	2.771492864	2.769855658	2.769855658	3.183023447	2.769855658
Adck1	6.798681429	6.804299684	6.984101917	6.798681429	6.829956951	6.631137555	6.807434594	6.798681429	6.901904859
Adck2	6.988892464	7.060135476	7.163590886	7.505431925	6.973152301	6.788199611	7.051260174	7.328617077	7.44869796
Adck5	4.949267324	6.105836783	5.748467174	5.643619589	4.953717552	5.663089024	5.103874701	5.587861157	5.663089024
Adcy1	10.36915944	11.65159494	10.39978846	11.1791514	9.116848899	10.10385876	9.579422021	10.13549179	10.69166577
Adcy10	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adcy2	2.371057468	2.371057468	2.371057468	2.371057468	2.371057468	2.371057468	2.371057468	2.371057468	2.371057468
Adcy3	5.079164502	5.079164502	5.103083814	5.079164502	5.09294868	5.079164502	5.258141103	5.079164502	5.079164502
Adcy4	8.460006267	8.764501035	7.845171967	7.690170387	7.667418697	8.411908797	7.057115292	7.336267795	7.843493757
Adcy5	5.741153057	5.181923861	5.724745072	6.010602019	5.416503599	5.225112442	5.252127889	5.36377185	5.369776118
Adcy6	10.26943925	10.91664855	10.31532213	10.12758532	9.952867684	9.766089151	10.00206151	9.734356014	9.678990495
Adcy7	5.688753804	3.923663244	4.310808051	3.563296654	7.592997404	5.395452414	6.90114563	5.579293419	5.136547853
Adcy8	2.191675399	2.393196332	2.19118247	2.19118247	2.19118247	2.19118247	2.19118247	2.19118247	2.19118247
Adcy9	7.514462706	7.53395637	7.987982554	7.719535565	7.53395637	6.485436874	7.333597902	7.541658041	7.786713974
Adcyap1	2.184710334	2.184710334	2.184710334	2.191784019	2.184710334	2.283443493	2.184710334	2.184710334	2.184710334
Adcyap1r1	2.187725248	2.187725248	2.187725248	2.187725248	2.187725248	2.187725248	2.187725248	2.187725248	2.187725248
Add1	10.6730717	10.95882428	11.28665024	11.33831013	11.28292536	10.65786081	10.99127298	10.95918274	11.15586867
Add2	9.572154386	9.671915652	10.45859365	9.649814015	10.58698721	9.483760485	9.763601164	9.608776296	10.376299
Add3	11.16694484	10.94440785	10.67817905	10.67147638	10.34121861	10.98981378	10.49575742	10.59767775	10.63081382
Adgb	2.184710334	2.194861819	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adgra1	2.184721159	2.184721159	2.184721159	2.184721159	2.184721159	2.184721159	2.184721159	2.184721159	2.184721159
Adgra2	5.81763979	5.78031702	6.156516751	5.285447446	6.249855355	6.138944792	5.78031702	5.43216785	5.78031702
Adgra3	9.854122177	9.692689668	9.088551593	8.880408234	8.679914105	9.954848132	8.929086664	8.978252008	8.702472071
Adgrb1	3.571894984	3.327743846	3.571894984	3.669726655	3.571894984	3.571894984	3.571894984	3.571894984	3.571894984
Adgrb2	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
Adgrb3	2.184710334	2.184710334	2.1909726	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334	2.184710334
