"","13WT_S76_L005_R1_001","412TG26K15OE_S70_L005_R1_001","413TG26_S67_L005_R1_001","435TG26K15OE_S71_L005_R1_001","441TG26_S68_L005_R1_001","443TG26K15OE_S72_L005_R1_001","49K15OE_S73_L005_R1_001","500K15OE_S75_L005_R1_001","50K150E_S74_L005_R1_001","649TG26_S69_L005_R1_001","964WT_S77_L005_R1_001","974WT_S78_L005_R1_001"
"Eif4a2",70.8086223711022,65.6446146608344,68.5500102368888,65.4308129844431,56.9088520650045,66.2566211189371,70.8036658968722,67.1267647310244,74.6954127543004,73.3705875883404,64.190738402534,60.0880708183403
"Snord2",2.18553602337398,7.86075432831662,1.53258305913583,3.79760076090552,2.57412863673473,7.25806965196588,1.96193182585119,2.68898798460945,5.92581524047622,6.43648917458471,7.51488667111279,2.25378914863586
"Snora81",1.35929679502528,2.32809797180109,2.5418450736887,2.099486599525,3.20196488959686,2.14960251016411,1.8981291648479,3.34483871256297,3.93127254977935,3.335985242925,3.3755893380405,2.10262036427614
"Rfc4",1.37494659365221,1.41294103880691,1.49981401346352,1.02643485478422,2.05125875739799,1.623515580045,1.17027512419194,1.61648866509005,0.927857912653513,1.49973020789392,1.22570108807898,1.35486831221448
"Adipoq",0,0.0309909145596898,0,0,0,0.0286148386093274,0.0360961483111149,0,0,0,0,0
"St6gal1",26.2675579583469,16.3902718749232,18.7376976746206,22.7568110664188,15.1025127812396,27.081613427266,24.6996777038922,23.1777864248264,24.213988793218,19.1417674335975,27.5882533078397,17.1765204429535
"Rtp1",0,0.0244748761138063,0.0334024512888579,0,0,0.0564959634081593,0.128280157844116,0.0146515370956284,0.0129152383446277,0.046760818789718,0.0409464978874735,0
"Masp1",0.108006140689993,0.332972151780854,0.435494168693394,0.281508195939217,0.286222152195068,0.294633018471621,0.145433899881411,0.0166107542653927,0.102495932211725,0.318082313860291,0.0154739672249173,0.0278447787258791
"Rtp4",10.5580980557017,11.2139432375985,6.82403798231874,11.1087266165585,11.0721896733294,5.7373751930534,9.32946602502663,5.92842360497493,8.19744053609425,16.4628998383635,9.66472710467971,6.74703947929197
"Sst",0,0,0,0,0,0,0,0,0,0,0,0
"Rtp2",0,0,0,0,0,0,0,0,0,0,0,0
"Bcl6",4.94257142089658,7.42695144757586,5.34561238708626,5.25382940377329,10.7235769843881,9.11117367139147,14.3632123157292,6.88822949482146,9.92362094395975,14.3340058766728,7.82981799482356,17.1452635690746
"1110054M08Rik",4.39410462779053,3.71078098268811,4.51519786508871,4.28378852420646,4.35552210782399,3.63267721623986,6.0925564428072,6.15570434415863,6.84174921207208,4.69798390182413,3.54038571898249,6.32591638089011
"Lpp",7.73231058832229,12.9823335737352,13.3624840017227,14.2926789661087,16.0065549581204,10.5147761094201,10.3864477889023,8.70474967610943,9.19723867293417,12.9832307893942,14.2347187529691,12.4672751198452
"A730098P11Rik",0.0216054152339742,0.00740081541723937,0.0101003729425506,0.0166852007328019,0.0424115010898337,0.00683339429476476,0,0.00886078614816062,0.0156214551793907,0,0.01650876441286,0.0222801408374547
"A230028O05Rik",0.0133025823119791,0.0136701778508908,0.0186565785931322,0,0.0313356153415613,0.0126220841986006,0.0159221105332236,0.0163669157674044,0.0144273339188107,0.0391766258388615,0.0152468162559873,0.0548720594726955
"Tprg",0,0,0,0,0.0403691760373528,0,0,0,0,0,0.0392844629178713,0
"Trp63",0.128858193285633,0.245920968251689,0.559373833309693,0.135053679688685,0.231267709064194,0.378443645885209,0.13954395370216,0.0830455413909111,0.286161581554954,0.301184464541536,0.0562633959411693,0.113899170847659
"Leprel1",118.271720780912,124.172543620169,137.942019878643,159.081405777042,109.050074106226,204.181639141602,103.559977960633,88.0296675940227,108.141910476598,112.713958337675,156.925631690313,112.165110579152
"Cldn1",7.25657301682424,14.8670713060083,16.8976621521629,18.7642019701145,28.7728966747884,14.2710790776609,7.43689801229779,3.21583382546937,7.14900882143228,21.7422658078844,4.95350289778483,3.88936831481653
"Cldn16",0.824237988337284,2.2804236106038,4.93512667677358,1.79943198739152,7.65429888994926,1.26335000768007,1.70748332966571,1.24813094166172,1.85662061117992,5.57060197902767,1.88940836668479,3.8575947373409
"Tmem207",1.81180652132758,2.75557187767666,2.20221622931742,1.23129838281635,3.0159816667074,2.22339900726207,2.31315759268107,3.92333487481379,4.0085943928423,7.39903306935356,4.5131666592227,6.40234381689862
"Il1rap",3.65586658635324,4.46327601739778,5.01674431023747,3.94587694742214,3.89850356343563,3.76795986544769,3.18095286526175,2.70958475800087,3.38091292343739,4.10465872218489,3.80880598308462,3.0205448959976
"Gm20319",0,0,0,0.0788268778209936,0,0,0,0,0,0,0,0
"Gmnc",0,0.00806523167248371,0,0,0,0,0,0,0.00851194415615511,0,0,0.0404672745319071
"Ostn",0,0,0.041094498431087,0,0,0,0,0,0,0,0,0.030216416030607
"Uts2b",0,0,0,0,0,0,0,0,0,0,0,0
"Ccdc50",25.9572714875977,26.0353230959999,25.6398884320125,26.4111422574327,23.2708825508215,26.6551931239073,26.0210208942064,22.6812779082076,25.3848203377494,24.7882762715869,27.0139988276234,21.5980665278114
"Gm10823",0,0,0,0,0,0,0,0,0,0,0,0
"Fgf12",0.0301249559978575,0.0515956847804566,0.197164739499637,0.0523453077854544,0.189233240322121,0.0524038233558926,0.0120190418160253,0.0432418338065573,0.0381174061414416,0.123221076540473,0.00575464294634763,0.0310657423190348
"Mir690",0,0,0,0,0,0,0,0,0,0,0,0
"Mb21d2",12.5696704928723,11.0699546807212,11.656587903674,12.2271236620064,10.4427718558443,10.4386931246826,11.6518366748279,12.1109225073059,11.5915102794874,10.9183475457187,10.5493068193727,12.5019440274168
"Hrasls",0.012745836156898,0.0261960938164925,0.0178757543775706,0.0147648285729889,0.195156922373371,0.0120938185820554,0.0152557306069618,0.0784095981790062,0.0276470282231481,0.037536986609928,0.0292173981495523,0
"Atp13a5",0,0,0,0,0,0,0,0,0,0,0,0
"Atp13a4",0.0165866573202489,0.00852250150391471,0.0116312107166559,0,0.029303696534257,0.0157381612351301,0.0198528815711132,0,0,0.0081413925571384,0.0190108740191841,0
"Opa1",16.1133213212799,14.0076868437285,13.9862886506341,15.2165555757976,14.3777221622618,15.2479235436073,15.2631017530398,18.1190838156548,21.43679953804,14.8701273560785,16.7726460923404,21.1297426514062
"Gm1968",0,0,0,0,0,0,0,0.0465507084912023,0.0410341584880227,0.0371419945580245,0,0
"4632428C04Rik",0.397861170647157,0.691909183052581,0.643836375748991,0.425431386724177,0.37848596512121,0.58078222679887,0.402944812118805,0.583647721535906,0.265539002538638,0.645946401238526,0.438471558926817,0.31560474074802
"9030404E10Rik",0,0.0315804853081372,0,0,0,0,0,0,0.0333296473409746,0.0301682701869148,0,0
"Hes1",50.52037474844,50.4954983661855,46.3619578206122,57.5738260085455,81.9410252254586,30.3456912317006,46.4012876947006,51.3835767396734,56.3193401049368,57.7140007954033,29.3482824279617,20.1474149186463
"Cpn2",0.0648696855475471,0,0.0341168642583708,0.0187863270581678,0.0382018217586123,0,0,0.019953206345858,0.00879431332065436,0.015920313686591,0.00929383627301887,0.0167238828139719
"Lrrc15",0.111994310165358,0.02157920501368,0.147252705380421,0.0405420829787703,0.0247325848668936,0.033207876004796,0.050268034724145,0.0861205646917118,0.288476009445941,0.0549712715237077,0.0481360487599538,0.346475498358489
"Gp5",0.270334605892552,0.347256086744319,0.0710884365765598,0.195722943566451,0.676601342443235,0.240473950659559,0.1213382120581,0.187091933444859,0.256542797132031,0.298554750253588,0.174287958265917,0.156812069004678
"Atp13a3",67.5321361607464,57.8797836437159,38.6548942106407,63.9203043201258,48.1008812351835,51.21859577358,42.3287663814647,54.8315884851837,43.4821388221541,54.0439650628354,40.6267241702185,47.5352469554125
"Tmem44",11.1523662065164,10.1731458649889,8.50238486567977,8.96106028797496,8.17214524050847,8.30422723072971,8.91296545894826,6.37025755278735,7.07856166193174,8.63459854058099,5.55273517213954,5.60125857736901
"Lsg1",12.524583501455,11.9252823824021,10.8425923983867,11.5357759574683,12.4893322083798,10.7506271846296,12.0352273197741,12.3913051871143,13.2509672162795,12.215908429088,12.3202355763595,11.7173538361746
"Fam43a",33.4930730294228,28.5083356973616,20.9956403086687,24.8159316063855,28.9599935570205,23.2386362032141,34.9545005061895,25.6883613124836,24.8194340309403,22.999023594779,26.3122861221619,13.7807296171224
"Mir1195",0,2.54538711583586,0,0,0,0,0.988232327095413,0,0,0,0.946319062288277,0
"Xxylt1",16.5527482426029,16.2737864782948,15.5938232574367,16.8505563817228,15.4588380971118,16.1026026158369,15.4953304132801,14.0180029361607,13.4448004800313,16.8474224842955,13.6746298441561,11.0103142015326
"Acap2",25.7955858135358,29.7602129830093,28.1525098766747,28.542735345737,28.737630774623,26.1754247196395,26.8959611400995,23.2260146528341,24.0916834116733,27.5867945848634,28.0572744002951,21.9866798479736
"Ppp1r2",20.318940211417,24.6572662067899,25.1585885687006,23.0515795491784,18.7328831177985,20.00639382852,22.2024803384986,16.92069120605,17.8926456642479,26.1598889918443,19.3166159106267,16.1853483361903
"Apod",0.0199538734679686,0.307579001645042,0.419773018345475,0.0693439451507989,0.23501711506171,0.0189331262979009,0.119415828999177,0.0245503736511067,0,0.27423638087203,0.0457404487679618,0.0823080892090432
"Bdh1",16.0298870769278,6.22027544508943,8.1452674196016,4.70038073977064,7.75945706968912,7.60493638129346,18.4793218680533,24.6873784365584,23.9379467140029,11.4683959530354,9.54410899454559,35.0611963266635
"Dlg1",21.4846242038988,22.8055708168151,24.5697987787713,20.9203559137754,21.0976785714479,21.6462075735102,20.4731904745427,20.0265581329961,23.033265822766,23.2276489841497,20.4007004317564,19.8491392567461
"Mfi2",0.0179835974817801,0.064681908800282,0.100886396922785,0.0208322726477553,0.698976846664174,0,0.0215249054788449,0,0.0292562030265525,0.0882706647046952,0.0103059917238559,0
"Pigz",0.119083693581274,0.262230815505068,0.214730043999801,0.650321742023197,1.52279038400241,0.274408965125345,0.285067017431369,0.334892276471506,0.258304766892553,0.434207603047381,0.311973317237894,0.333321380498802
"0610012G03Rik",20.7113338992748,17.9094198836853,20.1913390115924,18.1111048298249,22.1032078929955,17.3271698732277,20.4969193063773,23.1826958673127,21.339380347961,22.0427511659866,21.2198057577014,24.1190678299291
"Ncbp2",19.1698439517049,18.4812348763929,21.6412464963098,20.0724111564798,18.5825044689171,18.708401149334,19.1460916979973,20.601053749541,18.9114087949376,22.0237258452899,20.424603619786,17.0787870880428
"Senp5",7.66076267618393,7.66147858595053,6.71297511725048,7.61039032603316,7.50293067436006,7.13529568293312,7.52641734434524,7.11601146163934,7.39239370131779,7.50889864341616,8.08793533896051,7.41003457851938
"LOC101669761",0.0773238551453852,0.119190863904905,0.271112507859617,0.0895722690744278,0.136608283531188,0.0733683270898885,0.18510074805117,0.475679456174408,0.293515926583422,0.113860890705453,0.221562735707453,0.358823870698529
"Pak2",28.0548819443555,31.7231228249531,31.2320192336767,30.4822341979111,29.8416881062324,27.7987300542783,27.6458897218531,25.7905844620362,27.5702657027027,30.7047777433115,26.5104502330297,23.9123063634487
"Pigx",11.8968218484468,11.8399067357819,12.5795655944826,10.825080148763,13.7910891810515,11.5731125042169,11.8138682739134,14.3602822976062,12.7399041998279,14.8104266057616,12.6892783352292,13.5455004387711
"Cep19",7.71040662919884,5.70130800196039,7.16827208611681,5.56654001402572,7.82075061413585,6.48697213708078,7.5293891588222,7.49786596766762,8.64660401344032,7.97655448561116,6.80949166514316,8.67198705339312
"Nrros",4.23842923105568,5.88964959227544,3.44066834574187,5.82889212978548,5.61910800190843,2.99144459464479,4.09842909466937,4.25145697931929,3.13623646725513,7.10202107013042,4.63055534412766,2.42223756491491
"Bex6",0,0,0,0.0437837998883647,0.0445169754063992,0,0,0,0,0.0742084204597763,0.0433208116001755,0.0389770249509762
"Fbxo45",6.73108363501313,6.06778515379062,6.74851699989224,6.69101086445258,6.26227092718239,6.02951284413012,6.6496848999438,6.54169766003727,6.01544942058426,7.16667912296197,6.55710699734351,5.55871525314811
"Wdr53",4.8928302945816,3.03833180376182,4.03652157828733,4.48580446687243,4.68418901219897,3.55017451185695,3.94596992579647,5.34389020603371,4.88086866567675,4.18673978938363,5.0381493738728,4.61391905287637
"Mir1946a",0,0,0,0,0,0,0,0,0,0,0,0
"Smco1",0,0,0,0,0,0,0,0,0,0.0287872444009314,0,0
"Rnf168",8.5708254802415,7.0461332030753,6.3252946503371,7.58612923929151,7.68375956783885,6.60854730941113,7.38020312362745,6.24519717814109,6.96711303166942,9.31236731642044,7.21978921765961,6.65889954060566
"Ubxn7",8.2028559838322,8.16309940521502,7.34297112923426,8.22997526145454,9.06757893300644,7.76956931314753,8.14156706384431,9.21078720101296,8.47463943481945,8.97519487764425,10.0125656163996,8.96775668707552
"Tm4sf19",0.0591155328518021,0.121498191686676,0.0829082323160196,0,0.174065977822158,0.0560914577035663,0,0,0,0.0290162598695148,0,0
"Tctex1d2",7.41904621563717,8.35016058602255,7.18443849274769,9.07171190745629,10.4025800692133,7.1512608388851,9.23237649481373,7.60672512286508,10.2175704938798,9.30621810398223,7.89599027408523,9.53306376816024
"Pcyt1a",25.3512079969648,25.1108270726664,24.1578052016883,25.7209340202108,24.3655102611525,25.8665800397114,25.8997161197272,24.0445433109744,24.7793543263287,24.0792108493176,25.711310371606,24.3282522925333
"Slc51a",19.3230260719418,11.7213098404099,13.2294475467373,12.6553897550383,16.9769118574286,14.1105254928855,14.4586582053662,39.3177414122687,34.9193247305368,9.80341777346614,15.169298440178,57.6701435779181
"Zdhhc19",0.141809589302892,0,0.238661789361611,0.0657091225805535,0.0334047227667866,0.107644217302875,0,0.0697905278448254,0.0615199139469287,0.139211597923588,0.0325071433610477,0.087742936320938
"Tfrc",6.24527815226239,4.42878710630781,6.41539143801874,3.63479492174582,4.75538049741105,4.62728843152543,3.99093824403917,10.0002554779686,12.8578372853182,7.09576869253499,4.45428569611882,13.2860732718119
"Tnk2",21.0466975924783,20.3280916028934,18.9048686980239,18.0294156476782,18.2453518521669,21.1397757618208,22.3954025403646,18.7800658326991,15.4022040832356,20.3585642094174,18.1176409862461,13.7751238534502
"Tnk2os",0.160147036195507,0.164572442834215,0.0374337816168235,0.0309191632832346,0.0943107474665742,0.37988665050314,0.287524491719571,0.295556868998021,0.260531532124386,0.23581964648263,0.24473768852283,0.110098895191982
"Muc4",0,0.182845296543725,0.235677458721314,0.0190845491709217,0.570481328769075,0,0,0.0081079807978646,0.0035735671900708,0.0549883342631838,0.00755309645317,0
"Muc20",0.268918394657503,0.686416558204627,3.11454656706007,0.572787786958899,1.5019256276442,0.304547934430909,0.394554583080354,0.757788582167547,0.903192199155469,1.77129937904363,0.298279414916921,0.483067578437478
"Gm933",0,0,0,0,0.0841542054317123,0,0,0,0,0,0,0
"1700021K19Rik",16.2788278349643,14.920741992884,15.0189124043332,15.0875794906722,14.5621583705678,16.2378471179539,16.1468617172805,15.9391612316238,14.9251133921274,13.058897276603,16.8966570358042,13.696525108779
"Fyttd1",13.9338483837259,13.0858484770229,13.0358440781624,12.7836149031346,12.9081106007196,12.3230840466692,13.3603526686802,12.1221559770135,14.9286878739602,14.8730669797981,12.9002421181622,11.5631633850526
"Lrch3",14.4334748904233,14.7936109917496,12.0892264897903,14.9598176194779,13.8053850627448,13.6415126515247,14.1572045777542,11.1076377613658,13.5839150983948,12.042767680599,14.5929499196398,11.0320655724372
"Iqcg",0.350597534417578,0.284436106810563,0.271731885826418,0.342007253361907,0.499868039216925,0.183839857089774,0.485895209249794,0.647039820483376,0.540342527018343,0.425689500082211,0.306666594558282,0.627949199098444
"Rpl35a",3.11173470664636,2.68608690615844,2.7057664059115,1.87441600929117,2.56550509021301,1.65342960245789,1.56428735193495,1.76112948405744,2.22739185923428,2.26049787315119,2.49657039045902,3.01637777179238
"Lmln",1.73524436397292,1.28167144971545,1.44497492999525,1.5704016768522,1.26671423792614,1.4492430837195,1.31972645968227,2.00153326025417,1.72513152026318,1.25984633645078,1.94742380611988,1.61235560353638
"Mir1947",0,0,0.613033223654333,0,0,0,0,0,0,0,0,0.450757829727172
"Osbpl11",10.017886089887,9.3657409139415,9.07074928032661,9.53894143792149,9.09855687127206,9.4664291387665,9.98396627739062,11.1324459429186,10.1964392653644,9.81015293202206,10.4365114898681,10.0256477700101
"Snx4",21.787341913602,19.1216734807571,18.7135797122491,21.0614958934741,21.5575367526052,18.2763747571791,19.5400482857502,17.0721006197317,22.3589113946552,22.3440885460058,18.2404743087261,17.2430559639491
"1700007L15Rik",0.795804281603375,0.460009719729372,0.209268369520556,0.86424649177234,0.644393648017931,1.038255134762,0.595320678973141,0.673146925196743,0.970976955065983,0.390612462179171,0.684086069124056,1.077112083083
"Zfp148",10.4280495722411,10.3842401952905,9.4480308618553,10.7062463186254,9.59559605058278,9.59555573692046,9.65231903407846,9.94620473492906,10.1347714455291,10.1828612004237,11.1845461009398,9.52680568448399
"Slc12a8",0.732777563460982,1.1648381716537,1.31674624618512,0.848852517280987,0.970950216136613,0.923434791731516,0.740032220290248,0.690270259223319,0.49670932061927,1.3712664148011,0.433061265792941,0.543131930426269
"Heg1",141.81522608573,193.06867775168,144.430242744076,187.924035310266,164.393655817442,155.889713686267,151.413525221026,125.49023131355,100.578688517161,179.803369976886,137.472641267295,115.464258507049
"Muc13",0.0500560625090705,0,0.0351012623850578,0.0434888601787766,0.0294780645500104,0.0712431414618216,0.0299565205249536,0.0615867911597988,0.0678604641886802,0.036854266072058,0.0143429969023147,0.0129048216661535
"Itgb5",202.638212039214,158.842393416923,178.678077823126,192.064642017424,136.360582161506,237.257432056636,195.157818196827,159.242654989847,169.862536926728,147.093977468175,206.226624899587,145.085787985128
"Umps",7.27154110293112,5.93053848051225,7.26822397662865,8.12923298430557,7.23218993185116,7.35953381299056,6.75553040004181,8.93238537416242,7.81125170189149,6.52646805400575,7.06432030655089,7.37960162367877
"Kalrn",2.59332191142313,4.07307069510968,3.65247513455043,3.72398296837732,3.54840285598114,2.98571149597333,3.11188051936428,3.2852694809602,2.26483817949832,4.55271291024999,4.37672566308328,3.61858368864313
"Ropn1",0,0,0,0,0,0,0,0,0,0,0,0
"Ccdc14",0.868467199938234,0.790204181322308,0.900817020879937,0.817404205658748,0.958952231362098,0.935629278590057,1.06114062880223,0.601044794222419,0.863405853396876,0.959126217396115,0.870972986474236,0.746324139796632
"Mylk",128.504984215678,140.230979387799,143.905408197336,143.45389459021,125.234044711706,169.306096067925,129.015002134152,98.1926540805815,103.956207206494,127.84619834697,116.81387226245,87.5456673383102
"1700119H24Rik",1.33146136577561,0.195464880908897,0.444606006916539,0.293784814268004,0.597408693849698,0.601595241752413,1.13832221977714,0.780081838538577,1.10021962143995,0.622413628941639,1.01737373590719,2.15763773444491
"E130310I04Rik",0.128629417088056,0.244031787403704,0.0971384202594749,0.298009682435906,0.139846136323272,0.168991387749786,0.177644958931932,0.158260011877147,0.150236381063472,0.174839386366882,0.408265480933957,0.26529289046526
"Ptplb",7.01215554543524,5.39384696902769,6.00187259628271,5.19627303670946,5.80554240968815,5.77284315524505,6.0972535751682,8.98269758056045,9.40564868088687,6.03335260587402,6.32323936291709,10.3894487842612
"Adcy5",6.68920877351636,8.98682624988293,10.390670835319,10.4366474666309,7.84397024699858,13.3628808058724,9.44777447099617,5.31207982097946,7.00792063221536,6.04767095501329,9.03024030090701,7.26913812366348
"Sec22a",4.07652836423913,3.79703914699462,4.0333961972147,4.06459974559844,5.10827832169653,4.35369895169811,3.53134622896194,3.69870566720703,4.62308591807093,4.2576709453123,3.60558941317753,4.55895475331527
"Pdia5",23.3317145845209,20.2406819576002,22.0356469696645,22.1026382225837,21.0697195821621,15.0835790066441,24.3370647717527,17.3602491278351,21.5845117648126,20.7065901048599,21.5158115157086,15.3977778264182
"1600019K03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Sema5b",0.481144124548748,0.234649382934825,0.240180927178004,0.406211026664023,0.614717286384413,0.162494096685803,0.546607871878938,0.481609788288259,0.31840201292111,0.21615075586292,0.48603744639038,0.311157457087787
"Dirc2",12.0909957340544,12.6933995170471,13.9594961117598,12.5602684806234,13.6354205322687,13.5006743861901,13.3001228211853,12.336632841995,11.1312678728875,12.0136490961726,11.9786039406253,11.1056276889303
"Hspbap1",0.959908678959087,1.17708956941606,0.82585131410663,1.07458524932266,1.58661554487406,1.04857293092417,1.09100333983504,1.11155734318202,1.41725533410955,0.91856684413671,0.785859837875089,0.898384037537004
"Parp14",12.4154481228517,13.7958507312577,10.9447270677385,15.7354363528459,13.5004189665405,10.5211051227031,11.2418071301152,11.146079556671,10.0252600631595,17.0470946910931,18.4996175809355,10.9326335298537
"Dtx3l",6.86286152562656,7.12619959760647,6.40661723504418,7.38507885216047,7.62699260809011,5.55237225092071,5.91394389144823,5.25860379464639,5.75539515346002,8.17326042841012,7.63575919686575,5.5759639658781
"Parp9",10.2893122716588,11.0557218162568,8.93318756186526,10.0352985314838,10.4980246169863,8.25944353933426,7.72368447565733,7.14422761679766,7.74479444167739,12.0759420914861,10.6699863967605,7.97679470283186
"Kpna1",16.0089698619146,16.2519992875845,15.8189092782111,18.0205063124819,16.28766774646,16.3996179171754,14.5175800712164,14.6049086334643,15.2385683414215,18.0190757358111,16.1147171994341,14.1368952366448
"Wdr5b",3.28871134945798,2.58816673122806,2.24778848673256,3.06219235958731,2.42703557177846,2.86372816200014,2.88995672125381,2.48411270959159,2.75409317843085,3.12629474194115,2.74353005453324,2.25378914863586
"Fam162a",54.356173885268,41.8485692745297,44.3121653003683,45.0050576263533,42.2440858636419,38.0848631186619,46.5714210839846,40.5296125995229,51.3371571667839,47.0421200933034,46.0715808041608,44.7102077249857
"Ccdc58",6.24795686029034,4.89337686350486,5.57234689419673,4.77826011385772,5.10833201298133,3.94263422027487,5.40905939034673,6.6796656629931,7.664376871029,5.62733053549406,6.36158161464813,6.34924600158559
"Csta1",0,0.013980522423119,0,0,0,0.0129086346271298,0,0,0,0,0,0.0140294454510471
"Stfa2l1",0,0,0,0.20792017048436,0.105700934358672,0,0,0,0,0.0881000933719325,0,0.0925468974077527
"Gm5483",0,0,0,0,0.105956868824432,0,0,0,0,0,0,0.092770981905108
"Gm6815",0,0,0,0,0,0,0,0,0,0,0,0
"Gm5416",0,0,0,0,0,0,0,0,0,0,0,0
"2010005H15Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Stfa1",0,0,0,0,0,0,0,0,0,0,0,0
"BC117090",0,0,0,0,0,0,0,0,0,0,0,0
"BC100530",0,0,0,0.0975951820640874,0,0,0,0,0,0,0,0
"Stfa2",0,0,0,0,0,0,0,0,0,0,0,0
"Stfa3",0,0,0,0,0,0,0,0,0,0,0,0
"Casr",1.86835854137572,4.34523517348248,6.26351214948985,2.23076239373879,8.06870670164843,2.18487609348043,1.62816397957714,4.25469779479228,3.03060881773627,5.63914435329555,4.19832552667153,8.0617451284906
"Cd86",0.0585334578926468,0.300754680878597,0.143660798768936,0.220367537917847,0.913465892752261,0.0694239487331457,0.0350298973763636,0.198046771611645,0.0793531776983818,0.402227759892651,0.150948885477256,0.0150903566470302
"Ildr1",1.18473007973165,3.52689240409209,5.05319134882722,1.00453739171882,4.38752694985851,1.49497010864668,1.16950571253895,2.13386488982486,2.03994533853606,4.13653396985967,1.55386709931951,3.81632738482029
"Slc15a2",19.959040350798,18.7626711220948,14.6856099142944,17.127535588805,17.0908884164319,19.5012103735632,17.0501886477406,26.6494481593447,18.8410970597764,15.6364431815575,21.4140225575749,19.3125117843766
"Eaf2",0.56501645581235,0.316707152661605,0.480256442494178,0.25784017454996,0.423485678946681,0.276179345545509,0.635292210275623,1.01115861541074,0.947038122302836,0.705937522373807,0.451354944455469,1.04172834842478
"Iqcb1",2.40919917177396,2.99787542976698,3.01108290489237,2.43010711828567,2.8954689120748,2.19265145324371,2.80514998891001,2.5608844546854,2.577350607459,3.23386024254609,2.460763507803,2.12951758111072
"4930565N06Rik",0.184540293364359,0.237049710704912,0.215678079514149,0.231586580618134,0.326027881970541,0.17510007201999,0.460166129131763,0.264892028285202,0.450322714466653,0.301932439205133,0.757916964208533,0.713637706418225
"Golgb1",13.0182617860311,14.8394337297369,14.8217810519092,14.7954296009156,13.2332392628436,14.8144560766695,14.2144111048336,18.7992576759843,14.8134093744781,13.1469791581737,20.7688065221391,17.3518255533207
"Hcls1",7.49342108311424,8.70325624344273,5.99059225493729,8.01924812147607,12.2736698427461,6.13179974703106,6.0601462080306,5.02886058172253,5.75080107381002,10.7721354999822,7.19587017384223,4.76556902736829
"Fbxo40",1.85918116047143,0.636852217226605,0.641518087501655,0.495688952906121,0.92108415476489,0.966040587967318,2.24294986074277,4.19366791722053,3.28061415616515,0.825649723348238,2.04634920339939,4.27575487014833
"Polq",0.125990325014426,0.133936412783692,0.152326426597925,0.181176462868271,0.307017213455265,0.173134495907512,0.171600211147882,0.192429916578693,0.212032210428639,0.226039785870784,0.18921955057448,0.192647318481386
"Stxbp5l",0.437433377035468,0.148785168449074,0.17281427414184,0.253362303756624,0.22495079869981,0.216296957659826,0.475639553833751,1.08397807654184,0.888700323934449,0.208661575927587,0.458997306557203,1.13091219032785
"Gtf2e1",5.43096410778903,5.84323660993058,4.87339361250387,5.92531690555936,4.27871022253847,5.02633021212474,5.40974792530321,4.72375521691366,5.40260722382201,4.98557794578145,5.0132010494016,4.33511699551214
"Rabl3",5.8616032911756,4.30525417218528,4.32943344895345,5.10854306115876,4.99930917727858,5.26535673211711,4.92649943477832,4.79283516148984,5.44049624748766,4.99660855969657,5.11770472112874,4.66139773471571
"Hgd",60.4298151287233,20.5881282232274,26.9691548158001,31.2716562267071,36.0995920583765,32.2400102941288,60.3787965421791,114.870795848386,115.271678104083,30.7931490292291,51.4103898066331,132.978837964243
"Ndufb4",27.988340175983,24.6409171235652,19.3969653255385,23.4157497724556,17.3498538070667,20.1892182892946,22.1372748162122,34.1335633376746,32.0411701592974,22.6553077114237,26.5448750181524,46.1629632008037
"Fstl1",60.3175241164084,76.0548128667664,70.7187924643969,76.8843162084573,88.0296360060405,71.5912339902137,59.4294827129823,34.7564177074152,49.2612741808455,77.0904378131936,49.0504780789572,37.4120255795171
"Lrrc58",35.0049511006296,35.4878867092618,33.2405706939245,36.903144141453,31.3482250820226,35.1303894028412,36.5825388682457,34.7261892207029,35.1132140592445,33.7863242857245,43.4616193638577,44.5797500025042
"Gpr156",0.0162138827830493,0.0583167460534072,0.0795886467541628,0.0375644558501091,0.0286451146570961,0.0615378244236376,0.067923452549652,0.019948852602383,0.0263771832654844,0.0557089396883832,0.083626275414958,0.0418005842535562
"4930542C21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"BC031361",0.575415131243327,0.500344143570308,0.94357746600119,0.769111424057586,0.729857774056309,0.789570462156062,0.773491349656524,0.882234085014823,0.652870375791328,0.695228756844985,0.618929193705342,0.502095033112826
"Gsk3b",24.8007506108657,28.1961898876394,28.1450068951062,27.3548075055248,26.7581571399692,26.1278511900641,25.1291831982125,21.6334235797231,23.1633819161348,25.7221695607128,25.1359586067678,22.7817939514677
"Nr1i2",0.235245666148683,0.0453274318213746,0.0824817158854267,0.153286615596503,0.675364972756282,0.153457971046144,0.175981221682998,0.379884729127651,0.318920012942131,0.129901443570962,0.252776164244,0.212268230065427
"Maats1",0.067186460031388,0.0828516601899556,0.0753820238851621,0.171223952330158,0.0474794070428467,0.114749124954873,0.0643333883823416,0,0.043720300508396,0.158293404655248,0.0462036431858653,0.0554277258977354
"Cox17",71.4108857545543,61.8248843043618,73.9787684921393,72.8512219362701,62.9303604104484,62.5830147316953,76.4973418336472,62.5929794857828,84.2879261360948,66.672776625725,71.1041570655137,90.3376586274318
