GSM864204	GSM864205	GSM864206	GSM864207	GSM864208	GSM864209	GSM864210	GSM864211	GSM864212	GSM864213	GSM864214	GSM864215
COLEC10	4.70719	4.27269	5.07133	4.98223	4.82019	4.61448	4.78605	4.61458	4.62937	4.862	4.86669	4.89047
COLEC11	6.61938	6.48647	6.32815	6.78597	6.46793	6.21933	6.4231	6.34892	6.67461	6.42762	7.2552	6.39049
COLEC12	8.22731	8.28922	8.29726	8.05934	8.25337	8.16098	8.03267	8.31319	8.35498	8.46117	7.47664	8.41114
COLGALT1	7.59452	7.66382	7.55828	7.16901	7.13206	7.42356	7.36999	7.3634	7.52187	7.40755	9.0137	7.56918
COLGALT2	7.28847	7.25134	7.12721	6.6871	6.97226	7.03597	6.81289	6.89065	7.36597	7.05496	6.9483	6.8305
COLQ	5.64512	6.1466	5.92195	5.79468	6.05959	6.07442	5.99592	6.13668	5.94641	5.80065	6.17646	5.97369
COMMD1	8.31991	8.17235	8.1894	8.61324	8.19426	8.33548	8.25673	8.36619	8.29415	8.21273	8.18666	8.41308
COMMD10	7.40325	7.62706	7.73548	7.48157	7.72276	7.78926	7.4994	7.68159	7.73952	7.64302	6.96489	7.64787
COMMD2	10.0341	9.88455	10.1275	10.0561	10.1125	10.0815	10.0698	9.98996	10.0418	10.0435	8.56713	9.98648
COMMD4	7.79966	7.62037	7.88086	7.70836	7.92236	7.82921	7.63247	7.60477	7.91078	7.79414	8.75519	8.2056
COMMD6	8.71918	8.93814	8.78061	9.10133	8.83615	8.72829	8.80597	8.8667	8.85157	8.77266	8.61429	8.81398
COMMD7	7.26527	7.16875	7.28793	7.22045	7.18377	7.42402	7.1507	7.14286	7.36958	7.32965	7.65779	7.52512
COMMD8	7.05129	6.80938	7.18363	7.02614	7.03089	6.93589	7.01441	7.0365	6.85868	6.97751	5.90524	6.62225
COMMD9	7.20583	7.23648	7.3526	6.9368	7.04282	7.14483	6.9782	6.89466	7.16265	7.16703	7.67506	7.12853
COMP	6.00671	5.81759	5.71852	5.6359	5.90844	5.69761	5.75895	5.9438	5.80962	5.84786	6.69774	6.16628
COMT	7.31896	7.31088	7.3887	7.01258	7.15235	7.25744	7.1657	7.17733	7.38156	7.2984	8.22829	7.3363
COMTD1	7.4403	7.28784	7.39444	7.3467	7.48201	7.55149	7.19448	7.40188	7.39611	7.41699	8.36577	7.54983
COP1	9.30858	9.28823	9.27017	9.01595	9.3628	9.24621	9.15295	9.21369	9.40526	9.23043	7.89734	9.2036
COPA	10.4691	10.4991	10.5757	10.1509	10.3839	10.3958	10.3982	10.3128	10.5071	10.4584	9.97781	10.4774
COPB1	10.0811	10.1622	10.1997	10.2292	10.2387	10.2228	10.2024	10.172	10.0533	10.2075	7.70624	10.0551
COPB2	11.2444	11.2319	11.2906	10.9867	11.3299	11.2966	11.3126	11.2791	11.2283	11.2844	9.13223	11.2187
COPE	6.92805	6.96371	7.04398	6.41927	6.7224	7.14349	6.80898	6.97058	7.02516	7.07011	8.59552	6.99155
COPG1	9.69782	9.67125	9.74716	9.15377	9.47283	9.65609	9.56031	9.55825	9.8208	9.69484	9.99967	9.66476
COPRS	7.72804	7.55912	7.67843	7.58133	7.65406	7.66978	7.7223	7.62667	7.58955	7.66249	8.32389	7.76666
COPS2	10.5575	10.5601	10.5187	10.675	10.5369	10.591	10.5148	10.6447	10.5007	10.6207	7.95107	10.3441
COPS3	11.1158	10.8775	11.076	11.025	11.179	11.2485	11.1814	11.2468	10.9219	11.0024	9.8045	10.8857
COPS4	9.78284	9.60071	9.83922	9.59423	9.87503	9.83081	9.73091	9.8481	9.68397	9.77987	7.86338	9.50538
COPS5	9.01833	9.0107	9.17272	9.04474	9.23278	9.27048	9.28133	9.26252	9.10738	9.23866	7.82928	8.96448
COPS6	10.8018	10.7295	10.8088	10.478	10.6434	10.6376	10.6551	10.5976	10.8405	10.7249	11.301	10.8135
COPS7A	9.43427	9.40977	9.43239	8.803	9.34291	9.30852	9.22488	9.19817	9.53321	9.43875	10.4714	9.45233
COPS7B	8.54933	8.49152	8.47918	8.15914	8.52614	8.45497	8.66391	8.42009	8.45812	8.50845	8.42446	8.38337
COPS8	8.09786	8.24068	8.29298	8.13821	8.40153	8.53985	8.29937	8.26876	8.36372	8.37827	7.31173	8.08053
COPS9	8.32349	8.18414	8.10269	8.24201	8.25758	8.31757	8.35152	8.27788	8.11948	8.2546	8.5001	8.23427
COPZ1	9.37074	9.25621	9.3693	9.03116	9.37235	9.30049	9.23477	9.1929	9.39481	9.32746	9.02481	9.22045
COPZ2	6.32779	6.29371	6.2241	6.11331	6.48371	6.57133	6.62541	6.42329	6.08847	6.167	6.92073	6.45952
COQ10A	8.26674	8.42202	8.36564	7.93865	8.23731	8.29929	8.09107	8.06781	8.35863	8.48386	7.98076	8.54711
COQ10B	8.7168	8.61471	8.66722	8.77788	8.95768	9.00272	8.82196	8.89726	8.56567	8.5563	6.78167	8.43236
COQ2	8.7816	8.80462	8.99327	8.76999	8.84572	8.98529	8.92784	8.85916	8.85568	8.87314	7.37393	9.08678
COQ3	8.28037	8.19848	8.42652	8.22076	8.17787	8.28914	8.31131	8.21465	8.13175	8.18584	5.66612	7.82058
COQ4	6.46412	6.42316	6.39858	6.52988	6.50822	6.48032	6.29884	6.32443	6.63815	6.39765	8.10858	6.57463
COQ5	10.8339	10.9641	10.9498	10.9552	10.9155	11.0163	10.8792	10.9469	10.9307	10.9405	9.70566	10.8321
COQ6	7.94839	7.90062	8.00988	7.73251	8.04548	8.10743	8.0026	7.99371	8.15479	7.92139	7.9795	8.11211
COQ7	7.82947	7.69386	7.74215	7.37693	7.49175	7.58153	7.72644	7.6666	7.69791	7.39776	7.57317	7.70146
COQ8A	6.73603	6.73105	6.84074	6.79835	6.60106	6.50827	6.61219	6.55699	6.88608	6.70644	8.2055	6.82168
COQ8B	6.10969	5.99312	6.12983	6.49003	6.44056	6.29264	6.4406	6.28318	6.39121	6.35735	7.2602	6.47493
COQ9	8.75325	8.68522	8.69951	8.38925	8.70272	8.77017	8.75055	8.75198	8.74964	8.66789	9.63264	8.59789
CORIN	5.66799	5.39167	5.40496	5.35627	5.33048	5.82798	5.44864	5.85675	5.47474	4.90637	5.7749	5.19323
CORO1A	5.9873	6.01598	5.9626	5.91978	6.17692	6.08235	5.82451	6.05139	5.77422	6.09908	6.80667	6.1878
CORO1C	10.2757	10.153	10.2041	9.80515	10.1796	10.2513	10.1994	10.104	10.2332	10.2251	9.88846	10.2012
CORO2A	6.5031	6.43036	6.36555	6.44927	6.17018	6.22769	6.28403	6.1226	6.08356	6.01969	7.30277	6.19847
CORO2B	5.5629	5.75604	5.51945	6.27128	5.73132	5.41608	5.26465	5.80805	5.72143	5.62947	6.68759	5.80428
CORO6	6.15855	5.85741	5.94788	6.29009	6.15143	6.1457	6.02836	6.11681	5.85979	5.8669	6.8234	5.9808
COTL1	7.45519	7.32464	7.49689	7.33951	7.3025	7.23844	7.22566	7.23445	7.26923	7.09829	8.65776	7.36079
COX10	7.15733	7.05609	7.1567	6.90412	7.00714	7.09671	7.04641	7.10561	6.99576	6.92894	7.89526	7.10835
COX11	8.48867	8.34809	8.44849	8.56991	8.47682	8.56399	8.4599	8.42203	8.41636	8.49296	7.49321	8.25411
COX14	7.5253	7.58267	7.72018	7.7534	7.93136	8.04086	7.5724	7.69036	8.05518	7.84939	8.12097	8.00614
COX15	8.30248	8.31742	8.41806	8.01148	8.21269	8.23011	8.18818	8.24737	8.208	8.44122	8.52909	8.17174
COX17	9.09802	8.92585	9.08762	8.98801	8.87971	9.09651	8.9321	8.89951	8.97811	8.95598	7.66389	9.04987
COX18	7.68055	7.71208	7.5984	7.60228	7.75699	7.83716	7.77465	7.68456	7.72798	7.75327	6.36592	7.73764
COX20	7.95095	8.04969	7.99143	8.32467	8.06158	8.11464	8.08784	8.1126	8.11076	8.09735	7.96437	8.04455
COX4I1	9.01028	8.92514	8.98644	8.92039	8.97087	8.95466	8.94961	8.97952	8.9893	8.95315	8.8497	8.97185
COX4I2	6.30291	6.08856	6.37834	5.70728	6.17144	6.19761	6.08902	6.04992	6.0701	6.06991	6.70682	6.31791
COX5A	11.5658	11.5136	11.5699	11.6232	11.6386	11.6019	11.5145	11.6015	11.598	11.5277	11.3422	11.5474
COX5B	7.39653	7.24411	7.37184	7.34219	7.49311	7.52557	7.1032	7.2227	7.46354	7.35792	9.44083	7.6044
COX6A1	10.7312	10.5918	10.7526	10.6782	10.7867	10.7659	10.5202	10.5633	10.7415	10.7069	11.4808	10.8261
COX6A2	7.16229	7.18623	7.2118	7.09502	7.21487	7.23028	7.13268	7.27703	7.1611	7.22644	7.69272	7.44942
COX6B1	10.7386	10.7355	10.8099	10.5135	10.7778	10.7308	10.632	10.6724	10.7879	10.7384	11.5185	10.8316
COX6B2	4.56556	4.34281	4.60317	5.20064	4.53387	4.55054	4.61132	4.58413	4.60868	4.57013	5.29651	5.07582
COX6C	10.3478	10.288	10.3569	10.6045	10.4133	10.4262	10.172	10.3532	10.2305	10.3309	9.08188	10.2839
COX7A1	5.29062	5.13626	5.03234	5.59668	5.7558	5.24477	5.30983	5.31402	5.06107	5.09022	6.03775	5.45964
COX7A2	10.1565	10.0604	9.99978	10.5075	10.1956	10.0841	9.97987	10.0815	10.1467	10.164	10.4655	10.1423
COX7A2L	8.61695	8.50803	8.58368	8.64083	8.59826	8.47915	8.28098	8.43914	8.64133	8.4749	9.19761	8.79011
COX7B	10.0673	9.91589	10.0476	10.6763	10.4838	10.2769	10.1607	10.4141	10.0006	10.2679	8.64879	9.68192
COX7B2	3.78983	3.68772	3.68666	4.15639	3.90213	3.69361	3.95579	3.25228	3.52613	3.76823	3.61891	3.68167
COX7C	10.9872	10.9834	10.9127	11.0658	10.9746	10.9422	10.7563	10.8625	10.8913	10.9943	9.78975	10.7977
COX8A	9.01607	8.89442	9.09812	9.0836	9.17605	9.11712	8.85362	8.80002	9.22984	9.06933	11.0053	9.23382
COX8C	6.02633	6.18174	6.31518	5.76716	6.38083	6.40508	6.29753	6.22103	6.21745	6.15815	4.84782	6.24229
CP	3.45919	3.48343	3.45686	3.45744	3.17692	3.44532	3.50544	3.40019	3.51935	3.43887	3.4734	3.73099
CPA1	5.83063	5.62292	5.50036	6.09022	5.66321	5.66736	5.4015	5.58538	5.37154	5.74081	6.12495	5.55826
CPA2	4.27002	3.80319	3.87401	4.05559	3.92868	3.74713	4.06549	3.65306	3.86545	3.69607	4.02483	4.0964
CPA3	4.25881	4.49953	4.55951	5.39157	4.29064	4.19754	4.22607	4.6566	4.34483	4.42513	4.47595	4.33224
CPA4	4.70629	4.51591	4.3122	4.66208	4.35014	4.32994	4.629	4.47545	4.344	4.535	4.964	4.44974
CPA5	4.47081	4.26598	4.43157	5.07993	4.5057	4.39567	4.19524	4.34824	4.47695	4.54221	4.6109	4.45241
CPA6	3.15821	3.18008	2.97342	3.48565	3.11157	3.00927	3.20527	3.50495	3.73605	3.23837	3.46597	3.01482
CPAMD8	6.10581	6.13896	5.90879	6.0796	5.66374	6.07906	6.01654	6.13731	6.03355	6.33881	6.82421	6.25452
CPB1	4.1014	3.66011	3.89982	4.81658	4.01913	3.97802	3.89683	4.1186	4.00365	3.94419	4.26625	3.7947
CPB2	4.29902	4.4984	4.36358	4.34764	4.39974	4.43732	4.8737	4.22992	4.25126	4.18439	3.91506	4.56292
CPD	10.6186	10.7473	10.7703	10.5893	10.6765	10.6537	10.789	10.5837	10.6507	10.7095	8.95057	10.6902
CPE	9.31995	9.45859	9.40878	9.20843	9.17777	9.27134	9.08527	9.22702	9.57327	9.50019	7.59712	9.48006
CPEB1	5.88905	6.02842	6.12204	5.89531	5.90848	6.0618	5.99735	5.92525	6.05985	6.08314	6.43113	5.9304
CPEB2	7.93361	8.16393	7.90333	7.92261	7.70346	7.81258	7.82135	7.64089	7.8493	7.92762	6.58696	7.6671
CPEB3	6.47355	6.6682	6.1135	5.97391	6.40298	6.59918	6.85469	6.47648	6.29966	6.329	6.08981	6.18419
CPEB4	8.51989	8.46425	8.29324	8.3343	8.61759	8.60102	8.77536	8.52443	8.36871	8.30706	6.23599	8.22394
CPED1	4.87214	5.02231	4.76112	5.26319	4.80119	4.77677	5.0603	4.78157	4.93728	4.97324	5.12626	4.826
CPLANE1	9.37653	9.66205	9.44767	9.65018	9.42745	9.36397	9.42835	9.37217	9.462	9.5674	6.79575	9.39225
CPLANE2	5.99532	6.05391	5.99146	5.96727	6.03375	5.98725	5.92453	5.97388	6.07072	6.03644	7.11492	6.37526
CPLX1	6.13505	5.9857	6.04359	5.9011	6.18458	5.95596	5.87175	5.8276	6.14024	6.04574	6.94725	6.25488
CPLX2	6.06243	5.8438	6.02527	5.9549	6.07421	6.20007	6.19667	6.12207	5.84083	5.96009	6.69228	6.22005
CPLX3	4.87907	4.96442	5.12181	5.26633	4.89634	5.14016	4.96491	4.81905	5.22254	4.79088	6.06298	5.34075
CPLX4	3.84313	4.18453	3.80213	3.70997	3.77105	3.62542	3.6605	3.76415	3.7224	3.72955	4.01878	3.96807
CPM	6.53509	6.39596	6.74631	6.3191	6.27714	6.57112	6.27881	6.43126	6.4411	6.48744	5.5339	5.94308
CPN1	4.81181	4.59297	5.00027	4.74172	4.49726	4.84787	4.71568	4.72888	4.67325	4.40959	4.74937	4.75272
CPN2	6.12458	5.86116	6.00907	6.14785	6.10595	6.17232	5.9512	5.85422	6.08408	5.9063	6.72849	6.12534
CPNE2	7.52499	7.49629	7.54778	7.25167	7.45781	7.45138	7.49367	7.464	7.68977	7.604	8.95274	7.67966
CPNE3	10.1714	10.2413	10.1257	10.1898	9.94703	10.0461	10.0954	10.0746	10.2795	10.2262	8.56272	10.0837
CPNE4	5.70927	5.69276	5.62678	5.51624	5.73985	6.20297	5.74576	5.91135	5.72262	5.64885	5.7198	5.25517
CPNE5	5.72057	5.24	5.18366	5.63037	5.46155	5.54447	5.33667	5.35831	5.67163	5.45374	6.0921	5.72202
CPNE6	5.82859	5.53901	5.72419	5.64913	5.83447	5.73635	5.54992	5.67874	5.81756	5.71079	6.3343	5.80491
CPNE7	6.24494	6.09277	6.213	6.12799	6.00319	6.1814	5.97514	6.2846	5.96401	6.11211	6.76668	6.25766
CPNE8	9.25952	9.28527	9.35463	9.35166	9.34929	9.4226	9.17226	9.28359	9.18933	9.32803	6.49174	9.17431
CPNE9	5.35698	5.27834	5.11754	5.20319	5.21584	5.36198	4.86456	5.13418	5.07245	4.97721	5.34624	5.13934
CPO	4.91791	4.79733	4.67181	5.01474	4.92314	4.98885	4.83938	5.32116	4.80397	4.9665	5.00291	5.05134
CPOX	7.69886	7.96182	7.85303	7.32731	7.79276	7.51326	7.65635	7.61576	7.87572	7.76705	7.93139	7.77302
CPPED1	7.19764	7.15393	7.42746	6.67328	7.13106	7.14053	7.02309	6.96277	7.14259	7.27379	6.74448	7.30321
CPQ	6.53014	6.60071	6.59983	6.25147	6.43285	6.23455	6.21933	6.38844	6.54898	6.66294	6.27583	6.78963
CPS1-IT1	4.22181	4.28634	4.25013	4.54748	4.35713	4.07801	4.65275	4.51298	4.43511	3.97784	4.76093	4.6124
CPS1	9.46157	9.64614	9.52922	9.299	9.26379	9.26212	9.22493	9.15299	9.69989	9.68233	8.5804	9.65597
CPSF1	7.06531	7.15588	7.12864	7.03114	6.87062	6.93097	7.06408	6.864	7.22556	7.04933	8.74119	7.35133
CPSF2	10.1618	10.1007	10.3444	10.0061	10.1828	10.2839	10.3723	10.2387	10.0581	10.185	8.53827	10.1558
CPSF3	11.3246	11.3068	11.3761	11.3022	11.4121	11.4466	11.4052	11.3848	11.2936	11.3692	8.14252	11.1658
CPSF4	6.8657	6.80005	6.75259	6.85936	6.99779	6.92865	6.82037	6.81578	6.79581	6.7134	7.63546	7.07625
CPSF4L	3.84622	4.02608	3.84845	4.29914	4.57491	4.20052	3.94785	4.00978	3.90742	3.98929	4.55627	3.67624
CPSF6	10.4361	10.6508	10.6019	10.5368	10.4159	10.4815	10.5802	10.4916	10.6756	10.5928	10.6181	10.607
CPSF7	8.40716	8.44933	8.44671	8.13151	8.52781	8.4647	8.45298	8.44625	8.38627	8.30821	9.23607	8.37219
CPT1A	7.73642	7.71103	7.7906	7.09471	7.40795	7.48494	7.47358	7.37376	8.02727	7.85393	8.31307	7.85024
CPT1C	6.0339	5.99945	6.09615	6.18595	6.08251	6.1608	5.87293	6.07334	6.04469	5.94232	6.6256	6.12995
CPT2	6.60324	6.74062	6.69187	6.65716	6.66301	6.8759	6.64401	6.65548	6.83762	6.73883	7.01417	6.81519
CPTP	5.84561	5.54119	5.63386	5.80631	5.77802	5.49278	5.4791	5.62954	5.5075	5.61746	6.29705	5.94522
CPVL	9.58115	9.54921	9.75776	9.41729	9.54642	9.52945	9.36191	9.44062	9.66219	9.82582	8.89534	9.68712
CPXCR1	3.80631	3.07484	3.29921	3.74705	3.46079	3.25748	3.49483	3.55565	3.61672	3.00399	3.50794	3.26832
CPXM1	6.87919	6.65097	6.86367	6.32241	6.621	6.69287	6.81376	6.59028	6.98549	6.59441	7.97181	6.77389
CPZ	6.60449	6.47519	6.56867	6.52816	6.54289	6.45799	6.4054	6.61578	6.61251	6.4807	7.61358	6.59647
CR1	4.17759	3.83259	3.20646	3.9381	3.45259	3.71458	3.92883	3.95881	3.71609	3.70987	4.44034	3.81013
CR1L	4.53694	4.11333	4.73013	3.58219	3.6412	4.02795	4.20894	3.94406	4.19872	3.70398	3.67867	3.59141
CR2	5.65595	5.77299	5.70664	5.68116	5.76825	5.57631	5.56514	5.47559	5.61218	5.8864	5.021	5.55215
CRABP1	5.76183	5.82206	5.77557	5.94107	5.55385	5.73376	5.51485	5.99515	5.79041	5.79633	6.09825	5.9112
CRABP2	7.30657	7.63025	7.33229	7.08955	6.98277	7.10937	6.67233	6.93645	7.35063	7.09475	10.0574	7.1663
CRACD	7.23781	7.18797	7.3416	6.76845	6.95857	6.97672	7.04459	7.06564	7.22731	7.13929	7.81704	7.37979
CRACDL	6.30742	5.93819	6.10746	6.31906	6.29743	6.27344	6.22707	6.15444	6.34802	6.2573	6.76058	6.12966
CRACR2A	7.35862	7.32805	7.14698	7.26812	7.04412	7.10585	7.01283	7.19567	6.98154	7.13695	7.32938	7.18865
CRACR2B	6.46278	6.25365	6.33709	6.56133	6.54942	6.41276	6.35833	6.3771	6.15981	6.38204	7.02223	6.61088
CRADD	7.24263	7.09733	7.05945	7.21565	6.84006	7.19538	6.92974	6.99458	7.10558	7.02117	8.06625	7.01756
CRAMP1	6.24437	6.14033	6.15485	6.37742	6.2286	6.25592	6.19965	6.23357	6.27798	6.18537	6.97404	6.36809
CRAT	6.63668	6.73703	6.68151	6.27774	6.61268	6.70788	6.63263	6.6098	6.65174	6.60688	8.26597	6.8174
CRB1	5.37709	5.17129	5.22388	5.20772	5.20136	5.03675	5.25652	5.07411	5.17428	5.12754	5.18194	5.19901
CRB2	6.14752	6.22055	6.21503	6.76266	6.15556	6.23825	6.32452	6.35595	6.3408	6.30438	6.99038	6.56808
CRB3	6.07223	6.06682	6.16352	6.23758	6.1389	6.17425	5.8148	6.22598	5.96699	5.98714	7.09866	6.58912
CRBN	10.5175	10.5621	10.5588	10.8887	10.6256	10.698	10.4773	10.5688	10.5426	10.5139	8.51775	10.6576
CRCP	7.86185	7.64523	7.71908	7.47184	7.72909	7.84333	7.78117	7.71026	7.59186	7.64254	8.17671	7.66828
CRCT1	4.83834	4.65727	4.7063	4.85791	4.82555	4.84348	4.81785	4.76605	4.81388	4.81226	5.3433	4.84058
CREB1	10.5057	10.5741	10.5723	10.4241	10.617	10.5626	10.6322	10.6054	10.579	10.5872	8.38809	10.5188
CREB3	7.38907	7.44674	7.30793	7.20327	7.61553	7.69747	7.43893	7.6294	7.45776	7.58707	8.80454	7.54785
CREB3L1	5.38763	5.37506	5.51666	5.66085	5.40401	5.4343	5.44368	5.33249	5.30469	5.16168	6.08627	5.64509
CREB3L2	7.80735	7.67308	7.70973	7.30622	7.69199	7.60066	7.69136	7.58361	7.74311	7.7476	8.65911	7.6112
CREB3L3	6.3998	6.29313	6.35319	6.5167	6.27244	6.30135	6.29735	6.58634	6.37095	6.02198	6.78924	6.38715
CREB3L4	6.4069	6.49727	6.38603	5.99812	6.42676	6.35163	6.34486	6.28556	6.34137	6.38094	7.20302	6.21066
CREB5	9.32935	9.35974	9.08801	9.2596	9.46697	9.56365	9.64697	9.56071	8.98466	8.96515	8.70393	9.13112
CREBBP	9.38604	9.43909	9.42553	8.95037	9.26103	9.33403	9.4524	9.37531	9.26884	9.24664	9.44731	9.33558
CREBL2	8.28656	8.25582	8.31006	7.89069	8.24799	8.28493	8.27672	8.27668	8.30547	8.19924	7.08222	8.25878
CREBRF	8.4169	8.49873	8.38381	8.46578	8.93513	8.99388	9.0941	9.00462	8.07967	8.35553	5.79367	8.12529
CREBZF	10.1427	10.5089	10.1663	10.5957	10.1797	10.1717	10.3314	10.2264	10.2455	10.3038	8.85028	10.1719
CREG1	9.16088	9.18735	9.15927	9.10043	8.87485	9.00264	8.92977	8.88917	9.13423	9.31252	7.87466	9.10973
CREG2	5.05826	5.08547	5.34387	4.50768	5.37277	4.87194	5.07055	5.24942	4.92425	5.11877	5.56321	5.19891
CRELD1	6.91402	6.89502	6.91955	6.63208	6.86536	6.91114	6.82846	6.78044	6.91317	6.85631	7.57342	6.95096
CRELD2	7.4295	7.39751	7.53879	7.18822	7.79635	7.53946	7.55317	7.52201	7.67934	7.76203	7.90038	7.75988
CREM	6.99614	6.80605	6.72722	6.81666	6.73283	6.91631	6.85545	6.86985	6.74159	6.78313	5.41375	6.45926
CRH	3.53782	3.59845	3.99106	3.55661	3.59584	3.62397	3.71103	3.65182	3.55688	3.41543	3.67533	3.85768
CRHBP	4.79999	4.85532	4.88453	5.03658	4.96903	4.87394	5.04145	5.04878	4.77027	4.81529	5.21993	5.10742
CRHR2	5.52847	5.36715	5.47358	5.48644	5.4884	5.24032	5.31608	5.40941	5.44204	5.42743	5.84498	5.37163
CRIM1	8.01341	8.09274	8.17743	7.65515	7.93375	7.91896	7.85389	7.73829	8.1731	8.07929	8.02063	8.10338
CRIP1	5.99111	6.10756	5.94456	6.41495	6.10064	6.13041	6.01319	5.99961	5.84616	5.99323	6.5036	6.4137
CRIP2	6.1757	6.056	6.27457	6.08605	6.19135	6.16204	6.12861	6.13392	6.15225	6.15432	6.73231	6.40812
CRIP3	6.54997	6.63727	6.71705	6.6971	6.55622	6.63058	6.34646	6.70518	6.40573	6.51362	7.18926	6.66521
CRIPT	8.6381	8.75225	8.77566	9.05874	8.84019	8.88064	8.6877	8.83495	8.76413	8.87407	5.49767	8.48434
CRISP1	3.82857	3.53463	3.66064	4.30762	3.61227	3.55583	3.6981	3.51519	3.82324	3.70245	4.07727	3.46127
CRISP2	4.01021	4.16213	4.25078	4.39701	4.18409	4.02973	4.12673	4.14084	3.97242	3.94608	4.65231	4.29704
CRISP3	4.92811	4.66258	4.71786	4.8851	4.4728	4.65294	4.34669	4.70089	4.70626	4.32197	4.97477	4.74906
CRISPLD1	8.1278	8.00901	8.1962	7.91466	8.01705	8.05529	7.9625	8.05131	8.18758	8.39321	6.25254	8.2945
CRISPLD2	4.90292	4.93306	4.88334	5.03816	5.22071	5.04771	4.62815	4.88631	4.76177	5.07015	5.38417	5.2864
CRK	8.78976	8.72248	8.74302	8.42869	8.82328	8.85669	8.83022	8.74161	8.69985	8.74611	8.27658	8.85887
CRKL	8.4039	8.53261	8.39382	8.29236	8.41713	8.51551	8.49381	8.58231	8.4708	8.34413	9.05629	8.38797
CRLF1	6.9357	7.16478	7.17451	7.32504	7.29983	7.13459	7.0126	6.98685	7.10425	6.94991	7.8811	7.44906
CRLF2	4.72403	4.35696	4.60014	5.21795	5.16767	4.3482	4.63402	4.47438	5.32772	4.41975	4.73513	4.63208
CRLF3	9.38133	9.41843	9.45638	9.25234	9.38472	9.39106	9.52204	9.41853	9.47017	9.37705	7.74091	9.46871
CRLS1	8.52656	8.26019	8.43894	8.50864	8.47087	8.63031	8.61437	8.55339	8.51079	8.6339	6.27862	8.22135
CRMA	6.9585	6.81564	6.9312	6.91569	6.89572	6.83965	6.81388	7.10077	6.8129	6.90394	7.54045	7.02988
CRMP1	7.20979	7.43907	7.03655	6.97099	7.03741	7.26524	6.96496	7.2085	7.19393	7.27728	8.1962	7.1837
CRNKL1	9.19166	9.22133	9.15275	8.79168	9.15741	9.13224	9.2078	9.18274	9.15511	9.0933	7.78239	9.29092
CRNN	5.81613	5.78626	5.52426	6.1058	5.80452	5.74217	5.7899	5.71699	5.46545	5.74164	6.57822	6.01768
CROCC	5.95598	5.92	6.05796	6.27466	6.15139	5.94846	5.88464	6.04772	6.17774	5.99898	6.74571	6.19545
CROCCP2	6.71887	6.62971	6.55364	6.65574	6.62697	6.62506	6.74068	6.68049	6.54531	6.46004	7.06738	6.60707
CROCCP3	6.35528	6.5349	6.23822	6.3159	6.4989	6.42228	6.28198	6.33599	6.44815	6.60251	7.11042	6.63628
CROT	7.32526	7.51062	7.581	7.22124	7.47181	7.51605	7.52587	7.45284	7.54476	7.42565	5.18192	7.48447
CRP	4.71311	4.76245	4.37714	5.05593	4.61494	4.02055	4.75199	4.62337	4.52644	4.35861	5.19944	4.69691
CRTAC1	5.2157	5.00388	5.04703	5.28693	5.27922	5.14214	4.79249	5.14596	5.06906	5.19364	5.64953	5.18876
CRTAM	4.07926	4.23046	4.51898	4.17772	4.34409	3.84909	4.13102	4.47095	4.20008	4.20273	4.42225	4.3084
CRTAP	8.58521	8.65122	8.68587	8.58564	8.50078	8.4268	8.43148	8.44502	8.56151	8.58708	8.65593	8.65018
CRTC1	7.16812	7.04705	7.18963	7.17694	7.21939	7.08753	7.17113	7.1515	7.25777	7.14676	8.44924	7.27975
CRTC2	7.35591	7.58673	7.52264	7.69499	7.66589	7.79579	7.76571	7.59847	7.53817	7.44376	9.05243	7.5514
CRTC3	7.93387	8.00285	7.93069	7.47164	7.6898	7.93622	7.81276	7.87191	7.87032	7.90466	8.66654	7.98342
CRX	4.27227	4.67126	4.69546	4.94761	4.62384	4.52188	4.79334	4.71962	4.84112	4.89458	5.50377	4.92133
CRY1	8.88664	8.80074	8.69777	8.5834	9.00413	9.07366	9.16895	9.04886	8.81743	8.82319	6.25803	8.65896
CRY2	5.68028	5.74273	5.68372	5.68791	5.75219	5.66348	5.57352	5.57181	5.48887	5.68151	6.69097	5.74122
CRYAB	4.28878	3.90066	4.25266	4.64815	4.06157	4.0164	4.06114	3.8146	3.96425	4.27535	4.16283	4.15817
CRYBA1	5.12543	5.21049	4.79898	5.26831	4.96492	5.30133	5.38644	5.24822	5.10761	5.20402	4.98281	5.017
CRYBA2	6.27884	6.05391	6.32605	6.58431	6.35855	6.21828	6.11809	6.31198	6.22108	6.16867	7.44612	6.27594
CRYBA4	5.51272	5.63469	5.65292	5.7078	5.81688	5.72261	5.62156	5.61888	5.71629	5.71302	6.01625	5.8316
CRYBB1	6.20677	6.10706	6.17857	6.1108	6.10011	6.15191	5.92806	6.18183	6.20431	6.13444	7.16552	6.35407
CRYBB2	5.9696	6.14944	6.00961	6.31509	6.30858	6.02553	6.25739	6.30493	6.11204	6.17232	7.07271	6.42457
CRYBB2P1	9.28604	9.01983	9.02993	8.7334	9.11927	9.14734	9.15059	9.1547	8.89355	8.79615	9.60284	8.81573
CRYBB3	6.34907	6.22049	6.17473	6.29405	6.31117	6.22655	6.22805	6.24933	6.19224	6.12867	6.74124	6.50493
CRYBG1	6.55384	6.56255	6.58994	6.1758	6.0781	6.25673	6.28541	5.94091	6.24242	6.49263	5.08329	6.32286
